"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
87.10000,7.79206408e-01,9.91570902e-05,1.44783934e+03
87.20000,7.79306526e-01,9.91786257e-05,1.44783933e+03
87.30000,7.79406571e-01,9.92001519e-05,1.44783941e+03
87.40000,7.79506527e-01,9.92216653e-05,1.44783957e+03
87.50000,7.79606403e-01,9.92431677e-05,1.44783981e+03
87.60000,7.79706198e-01,9.92646591e-05,1.44784014e+03
87.70000,7.79805913e-01,9.92861395e-05,1.44784054e+03
87.80000,7.79905555e-01,9.93076106e-05,1.44784103e+03
87.90000,7.80005110e-01,9.93290691e-05,1.44784159e+03
88.00000,7.80104584e-01,9.93505167e-05,1.44784224e+03
88.10000,7.80203979e-01,9.93719534e-05,1.44784297e+03
88.20000,7.80303295e-01,9.93933792e-05,1.44784378e+03
88.30000,7.80402539e-01,9.94147958e-05,1.44784467e+03
88.40000,7.80501696e-01,9.94361999e-05,1.44784564e+03
88.50000,7.80600774e-01,9.94575933e-05,1.44784669e+03
88.60000,7.80699773e-01,9.94789758e-05,1.44784781e+03
88.70000,7.80798694e-01,9.95003476e-05,1.44784902e+03
88.80000,7.80897543e-01,9.95217102e-05,1.44785031e+03
88.90000,7.80996306e-01,9.95430605e-05,1.44785168e+03
89.00000,7.81094992e-01,9.95644002e-05,1.44785312e+03
89.10000,7.81193599e-01,9.95857291e-05,1.44785465e+03
89.20000,7.81292128e-01,9.96070474e-05,1.44785625e+03
89.30000,7.81390587e-01,9.96283566e-05,1.44785794e+03
89.40000,7.81488961e-01,9.96496537e-05,1.44785970e+03
89.50000,7.81587257e-01,9.96709401e-05,1.44786154e+03
89.60000,7.81685476e-01,9.96922160e-05,1.44786346e+03
89.70000,7.81783618e-01,9.97134813e-05,1.44786546e+03
89.80000,7.81881691e-01,9.97347377e-05,1.44786753e+03
89.90000,7.81979679e-01,9.97559820e-05,1.44786968e+03
90.00000,7.82077590e-01,9.97772158e-05,1.44787191e+03
90.10000,7.82175425e-01,9.97984391e-05,1.44787422e+03
90.20000,7.82273184e-01,9.98196520e-05,1.44787660e+03
90.30000,7.82370874e-01,9.98408561e-05,1.44787907e+03
90.40000,7.82468480e-01,9.98620482e-05,1.44788160e+03
90.50000,7.82566010e-01,9.98832298e-05,1.44788422e+03
90.60000,7.82663465e-01,9.99044012e-05,1.44788691e+03
90.70000,7.82760844e-01,9.99255622e-05,1.44788968e+03
90.80000,7.82858155e-01,9.99467145e-05,1.44789253e+03
90.90000,7.82955383e-01,9.99678548e-05,1.44789545e+03
91.00000,7.83052536e-01,9.99889849e-05,1.44789845e+03
91.10000,7.83149614e-01,1.00010105e-04,1.44790152e+03
91.20000,7.83246618e-01,1.00031214e-04,1.44790467e+03
91.30000,7.83343554e-01,1.00052315e-04,1.44790790e+03
91.40000,7.83440408e-01,1.00073405e-04,1.44791120e+03
91.50000,7.83537187e-01,1.00094484e-04,1.44791457e+03
91.60000,7.83633892e-01,1.00115553e-04,1.44791802e+03
91.70000,7.83730524e-01,1.00136611e-04,1.44792155e+03
91.80000,7.83827088e-01,1.00157662e-04,1.44792515e+03
91.90000,7.83923572e-01,1.00178700e-04,1.44792883e+03
92.00000,7.84019981e-01,1.00199729e-04,1.44793258e+03
92.10000,7.84116318e-01,1.00220747e-04,1.44793640e+03
92.20000,7.84212581e-01,1.00241756e-04,1.44794030e+03
92.30000,7.84308778e-01,1.00262756e-04,1.44794428e+03
92.40000,7.84404894e-01,1.00283744e-04,1.44794833e+03
92.50000,7.84500938e-01,1.00304723e-04,1.44795245e+03
92.60000,7.84596909e-01,1.00325691e-04,1.44795664e+03
92.70000,7.84692807e-01,1.00346650e-04,1.44796091e+03
92.80000,7.84788640e-01,1.00367600e-04,1.44796526e+03
92.90000,7.84884393e-01,1.00388539e-04,1.44796967e+03
93.00000,7.84980075e-01,1.00409468e-04,1.44797416e+03
93.10000,7.85075684e-01,1.00430387e-04,1.44797873e+03
93.20000,7.85171221e-01,1.00451296e-04,1.44798336e+03
93.30000,7.85266694e-01,1.00472197e-04,1.44798807e+03
93.40000,7.85362087e-01,1.00493087e-04,1.44799285e+03
93.50000,7.85457410e-01,1.00513967e-04,1.44799771e+03
93.60000,7.85552661e-01,1.00534837e-04,1.44800263e+03
93.70000,7.85647840e-01,1.00555698e-04,1.44800763e+03
93.80000,7.85742956e-01,1.00576550e-04,1.44801270e+03
93.90000,7.85837994e-01,1.00597391e-04,1.44801784e+03
94.00000,7.85932961e-01,1.00618223e-04,1.44802306e+03
94.10000,7.86027858e-01,1.00639044e-04,1.44802834e+03
94.20000,7.86122683e-01,1.00659857e-04,1.44803370e+03
94.30000,7.86217446e-01,1.00680661e-04,1.44803913e+03
94.40000,7.86312132e-01,1.00701454e-04,1.44804463e+03
94.50000,7.86406747e-01,1.00722237e-04,1.44805020e+03
94.60000,7.86501292e-01,1.00743011e-04,1.44805585e+03
94.70000,7.86595768e-01,1.00763775e-04,1.44806156e+03
94.80000,7.86690181e-01,1.00784532e-04,1.44806734e+03
94.90000,7.86784517e-01,1.00805277e-04,1.44807320e+03
95.00000,7.86878784e-01,1.00826013e-04,1.44807912e+03
95.10000,7.86972982e-01,1.00846740e-04,1.44808512e+03
95.20000,7.87067111e-01,1.00867457e-04,1.44809119e+03
95.30000,7.87161177e-01,1.00888166e-04,1.44809732e+03
95.40000,7.87255168e-01,1.00908864e-04,1.44810353e+03
95.50000,7.87349091e-01,1.00929553e-04,1.44810981e+03
95.60000,7.87442944e-01,1.00950233e-04,1.44811615e+03
95.70000,7.87536729e-01,1.00970903e-04,1.44812257e+03
95.80000,7.87630454e-01,1.00991565e-04,1.44812905e+03
95.90000,7.87724102e-01,1.01012217e-04,1.44813561e+03
96.00000,7.87817683e-01,1.01032859e-04,1.44814223e+03
96.10000,7.87911196e-01,1.01053492e-04,1.44814892e+03
96.20000,7.88004641e-01,1.01074116e-04,1.44815568e+03
96.30000,7.88098026e-01,1.01094733e-04,1.44816252e+03
96.40000,7.88191336e-01,1.01115338e-04,1.44816942e+03
96.50000,7.88284579e-01,1.01135934e-04,1.44817638e+03
96.60000,7.88377755e-01,1.01156522e-04,1.44818342e+03
96.70000,7.88470863e-01,1.01177100e-04,1.44819052e+03
96.80000,7.88563912e-01,1.01197670e-04,1.44819770e+03
96.90000,7.88656887e-01,1.01218230e-04,1.44820494e+03
97.00000,7.88749795e-01,1.01238781e-04,1.44821225e+03
97.10000,7.88842637e-01,1.01259322e-04,1.44821962e+03
97.20000,7.88935412e-01,1.01279855e-04,1.44822707e+03
97.30000,7.89028128e-01,1.01300380e-04,1.44823458e+03
97.40000,7.89120771e-01,1.01320895e-04,1.44824216e+03
97.50000,7.89213348e-01,1.01341400e-04,1.44824981e+03
97.60000,7.89305859e-01,1.01361897e-04,1.44825752e+03
97.70000,7.89398305e-01,1.01382385e-04,1.44826530e+03
97.80000,7.89490692e-01,1.01402865e-04,1.44827315e+03
97.90000,7.89583006e-01,1.01423335e-04,1.44828107e+03
98.00000,7.89675255e-01,1.01443796e-04,1.44828905e+03
98.10000,7.89767439e-01,1.01464248e-04,1.44829710e+03
98.20000,7.89859557e-01,1.01484692e-04,1.44830521e+03
98.30000,7.89951618e-01,1.01505128e-04,1.44831339e+03
98.40000,7.90043607e-01,1.01525554e-04,1.44832164e+03
98.50000,7.90135531e-01,1.01545970e-04,1.44832995e+03
98.60000,7.90227391e-01,1.01566379e-04,1.44833833e+03
98.70000,7.90319186e-01,1.01586778e-04,1.44834678e+03
98.80000,7.90410924e-01,1.01607170e-04,1.44835529e+03
98.90000,7.90502591e-01,1.01627552e-04,1.44836387e+03
99.00000,7.90594193e-01,1.01647925e-04,1.44837251e+03
99.10000,7.90685732e-01,1.01668290e-04,1.44838122e+03
99.20000,7.90777207e-01,1.01688646e-04,1.44838999e+03
99.30000,7.90868626e-01,1.01708995e-04,1.44839883e+03
99.40000,7.90959974e-01,1.01729333e-04,1.44840774e+03
99.50000,7.91051258e-01,1.01749663e-04,1.44841671e+03
99.60000,7.91142479e-01,1.01769985e-04,1.44842574e+03
99.70000,7.91233637e-01,1.01790298e-04,1.44843484e+03
99.80000,7.91324739e-01,1.01810603e-04,1.44844400e+03
99.90000,7.91415771e-01,1.01830899e-04,1.44845323e+03
100.00000,7.91506741e-01,1.01851187e-04,1.44846252e+03
