"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
43.04000,7.23705432e-01,8.81249458e-05,1.45956758e+03
43.05000,7.23721858e-01,8.81279647e-05,1.45956091e+03
43.06000,7.23738288e-01,8.81309844e-05,1.45955424e+03
43.07000,7.23754709e-01,8.81340025e-05,1.45954757e+03
43.08000,7.23771134e-01,8.81370215e-05,1.45954091e+03
43.09000,7.23787550e-01,8.81400389e-05,1.45953425e+03
43.10000,7.23803963e-01,8.81430560e-05,1.45952760e+03
43.11000,7.23820379e-01,8.81460738e-05,1.45952094e+03
43.12000,7.23836787e-01,8.81490902e-05,1.45951429e+03
43.13000,7.23853198e-01,8.81521073e-05,1.45950765e+03
43.14000,7.23869600e-01,8.81551229e-05,1.45950100e+03
43.15000,7.23886006e-01,8.81581394e-05,1.45949436e+03
43.16000,7.23902403e-01,8.81611543e-05,1.45948772e+03
43.17000,7.23918797e-01,8.81641688e-05,1.45948109e+03
43.18000,7.23935195e-01,8.81671842e-05,1.45947445e+03
43.19000,7.23951584e-01,8.81701980e-05,1.45946782e+03
43.20000,7.23967977e-01,8.81732127e-05,1.45946119e+03
43.21000,7.23984360e-01,8.81762258e-05,1.45945457e+03
43.22000,7.24000747e-01,8.81792397e-05,1.45944795e+03
43.23000,7.24017126e-01,8.81822521e-05,1.45944133e+03
43.24000,7.24033508e-01,8.81852653e-05,1.45943471e+03
43.25000,7.24049880e-01,8.81882770e-05,1.45942810e+03
43.26000,7.24066251e-01,8.81912883e-05,1.45942149e+03
43.27000,7.24082625e-01,8.81943005e-05,1.45941488e+03
43.28000,7.24098989e-01,8.81973111e-05,1.45940827e+03
43.29000,7.24115358e-01,8.82003225e-05,1.45940167e+03
43.30000,7.24131718e-01,8.82033324e-05,1.45939507e+03
43.31000,7.24148081e-01,8.82063431e-05,1.45938847e+03
43.32000,7.24164435e-01,8.82093523e-05,1.45938188e+03
43.33000,7.24180793e-01,8.82123623e-05,1.45937529e+03
43.34000,7.24197142e-01,8.82153708e-05,1.45936870e+03
43.35000,7.24213488e-01,8.82183789e-05,1.45936211e+03
43.36000,7.24229838e-01,8.82213878e-05,1.45935553e+03
43.37000,7.24246179e-01,8.82243952e-05,1.45934895e+03
43.38000,7.24262524e-01,8.82274034e-05,1.45934237e+03
43.39000,7.24278860e-01,8.82304101e-05,1.45933580e+03
43.40000,7.24295199e-01,8.82334176e-05,1.45932922e+03
43.41000,7.24311529e-01,8.82364236e-05,1.45932266e+03
43.42000,7.24327857e-01,8.82394293e-05,1.45931609e+03
43.43000,7.24344189e-01,8.82424357e-05,1.45930953e+03
43.44000,7.24360511e-01,8.82454406e-05,1.45930297e+03
43.45000,7.24376837e-01,8.82484464e-05,1.45929641e+03
43.46000,7.24393155e-01,8.82514506e-05,1.45928985e+03
43.47000,7.24409475e-01,8.82544556e-05,1.45928330e+03
43.48000,7.24425787e-01,8.82574591e-05,1.45927675e+03
43.49000,7.24442103e-01,8.82604634e-05,1.45927020e+03
43.50000,7.24458410e-01,8.82634662e-05,1.45926366e+03
43.51000,7.24474714e-01,8.82664687e-05,1.45925712e+03
43.52000,7.24491021e-01,8.82694719e-05,1.45925058e+03
43.53000,7.24507320e-01,8.82724737e-05,1.45924405e+03
43.54000,7.24523622e-01,8.82754762e-05,1.45923751e+03
43.55000,7.24539916e-01,8.82784772e-05,1.45923098e+03
43.56000,7.24556213e-01,8.82814791e-05,1.45922445e+03
43.57000,7.24572501e-01,8.82844794e-05,1.45921793e+03
43.58000,7.24588793e-01,8.82874805e-05,1.45921141e+03
43.59000,7.24605076e-01,8.82904802e-05,1.45920489e+03
43.60000,7.24621356e-01,8.82934794e-05,1.45919837e+03
43.61000,7.24637640e-01,8.82964795e-05,1.45919186e+03
43.62000,7.24653916e-01,8.82994781e-05,1.45918535e+03
43.63000,7.24670194e-01,8.83024775e-05,1.45917884e+03
43.64000,7.24686464e-01,8.83054753e-05,1.45917234e+03
43.65000,7.24702738e-01,8.83084740e-05,1.45916583e+03
43.66000,7.24719002e-01,8.83114711e-05,1.45915933e+03
43.67000,7.24735264e-01,8.83144680e-05,1.45915284e+03
43.68000,7.24751530e-01,8.83174656e-05,1.45914634e+03
43.69000,7.24767787e-01,8.83204617e-05,1.45913985e+03
43.70000,7.24784047e-01,8.83234586e-05,1.45913336e+03
43.71000,7.24800299e-01,8.83264540e-05,1.45912688e+03
43.72000,7.24816554e-01,8.83294502e-05,1.45912039e+03
43.73000,7.24832800e-01,8.83324449e-05,1.45911391e+03
43.74000,7.24849050e-01,8.83354404e-05,1.45910743e+03
43.75000,7.24865291e-01,8.83384344e-05,1.45910096e+03
43.76000,7.24881530e-01,8.83414281e-05,1.45909449e+03
43.77000,7.24897772e-01,8.83444225e-05,1.45908802e+03
43.78000,7.24914005e-01,8.83474155e-05,1.45908155e+03
43.79000,7.24930242e-01,8.83504093e-05,1.45907509e+03
43.80000,7.24946470e-01,8.83534015e-05,1.45906863e+03
43.81000,7.24962702e-01,8.83563946e-05,1.45906217e+03
43.82000,7.24978925e-01,8.83593861e-05,1.45905571e+03
43.83000,7.24995151e-01,8.83623785e-05,1.45904926e+03
43.84000,7.25011369e-01,8.83653693e-05,1.45904281e+03
43.85000,7.25027584e-01,8.83683599e-05,1.45903636e+03
43.86000,7.25043803e-01,8.83713512e-05,1.45902991e+03
43.87000,7.25060012e-01,8.83743410e-05,1.45902347e+03
43.88000,7.25076226e-01,8.83773316e-05,1.45901703e+03
43.89000,7.25092431e-01,8.83803207e-05,1.45901060e+03
43.90000,7.25108639e-01,8.83833106e-05,1.45900416e+03
43.91000,7.25124838e-01,8.83862991e-05,1.45899773e+03
43.92000,7.25141035e-01,8.83892871e-05,1.45899130e+03
43.93000,7.25157236e-01,8.83922760e-05,1.45898488e+03
43.94000,7.25173428e-01,8.83952634e-05,1.45897846e+03
43.95000,7.25189623e-01,8.83982516e-05,1.45897203e+03
43.96000,7.25205809e-01,8.84012383e-05,1.45896562e+03
43.97000,7.25222000e-01,8.84042258e-05,1.45895920e+03
43.98000,7.25238181e-01,8.84072117e-05,1.45895279e+03
43.99000,7.25254366e-01,8.84101985e-05,1.45894638e+03
44.00000,7.25270542e-01,8.84131838e-05,1.45893997e+03
44.01000,7.25286716e-01,8.84161688e-05,1.45893357e+03
44.02000,7.25302893e-01,8.84191545e-05,1.45892717e+03
44.03000,7.25319061e-01,8.84221388e-05,1.45892077e+03
44.04000,7.25335234e-01,8.84251239e-05,1.45891437e+03
44.05000,7.25351397e-01,8.84281074e-05,1.45890798e+03
44.06000,7.25367564e-01,8.84310918e-05,1.45890159e+03
44.07000,7.25383722e-01,8.84340747e-05,1.45889520e+03
44.08000,7.25399884e-01,8.84370584e-05,1.45888882e+03
44.09000,7.25416037e-01,8.84400405e-05,1.45888244e+03
44.10000,7.25432187e-01,8.84430224e-05,1.45887606e+03
44.11000,7.25448341e-01,8.84460050e-05,1.45886968e+03
44.12000,7.25464486e-01,8.84489862e-05,1.45886331e+03
44.13000,7.25480635e-01,8.84519681e-05,1.45885693e+03
44.14000,7.25496775e-01,8.84549486e-05,1.45885057e+03
44.15000,7.25512919e-01,8.84579298e-05,1.45884420e+03
44.16000,7.25529054e-01,8.84609096e-05,1.45883784e+03
44.17000,7.25545187e-01,8.84638891e-05,1.45883148e+03
44.18000,7.25561323e-01,8.84668693e-05,1.45882512e+03
44.19000,7.25577450e-01,8.84698480e-05,1.45881876e+03
44.20000,7.25593581e-01,8.84728276e-05,1.45881241e+03
44.21000,7.25609703e-01,8.84758056e-05,1.45880606e+03
44.22000,7.25625829e-01,8.84787845e-05,1.45879971e+03
44.23000,7.25641946e-01,8.84817618e-05,1.45879337e+03
44.24000,7.25658067e-01,8.84847400e-05,1.45878703e+03
44.25000,7.25674179e-01,8.84877167e-05,1.45878069e+03
44.26000,7.25690288e-01,8.84906930e-05,1.45877435e+03
44.27000,7.25706401e-01,8.84936701e-05,1.45876802e+03
44.28000,7.25722505e-01,8.84966458e-05,1.45876169e+03
44.29000,7.25738613e-01,8.84996222e-05,1.45875536e+03
44.30000,7.25754712e-01,8.85025972e-05,1.45874903e+03
44.31000,7.25770815e-01,8.85055730e-05,1.45874271e+03
44.32000,7.25786909e-01,8.85085473e-05,1.45873639e+03
44.33000,7.25803007e-01,8.85115223e-05,1.45873007e+03
44.34000,7.25819096e-01,8.85144959e-05,1.45872376e+03
44.35000,7.25835182e-01,8.85174692e-05,1.45871745e+03
44.36000,7.25851272e-01,8.85204433e-05,1.45871114e+03
44.37000,7.25867354e-01,8.85234158e-05,1.45870483e+03
44.38000,7.25883439e-01,8.85263892e-05,1.45869853e+03
44.39000,7.25899515e-01,8.85293611e-05,1.45869223e+03
44.40000,7.25915595e-01,8.85323338e-05,1.45868592e+03
44.41000,7.25931666e-01,8.85353050e-05,1.45867963e+03
44.42000,7.25947735e-01,8.85382759e-05,1.45867334e+03
44.43000,7.25963807e-01,8.85412475e-05,1.45866705e+03
44.44000,7.25979870e-01,8.85442177e-05,1.45866076e+03
44.45000,7.25995938e-01,8.85471887e-05,1.45865447e+03
44.46000,7.26011996e-01,8.85501582e-05,1.45864819e+03
44.47000,7.26028058e-01,8.85531285e-05,1.45864191e+03
44.48000,7.26044112e-01,8.85560973e-05,1.45863563e+03
44.49000,7.26060169e-01,8.85590670e-05,1.45862936e+03
44.50000,7.26076217e-01,8.85620351e-05,1.45862309e+03
44.51000,7.26092263e-01,8.85650029e-05,1.45861682e+03
44.52000,7.26108312e-01,8.85679715e-05,1.45861055e+03
44.53000,7.26124353e-01,8.85709387e-05,1.45860429e+03
44.54000,7.26140397e-01,8.85739066e-05,1.45859802e+03
44.55000,7.26156433e-01,8.85768730e-05,1.45859177e+03
44.56000,7.26172472e-01,8.85798403e-05,1.45858551e+03
44.57000,7.26188503e-01,8.85828060e-05,1.45857926e+03
44.58000,7.26204537e-01,8.85857726e-05,1.45857300e+03
44.59000,7.26220563e-01,8.85887377e-05,1.45856676e+03
44.60000,7.26236586e-01,8.85917025e-05,1.45856051e+03
44.61000,7.26252613e-01,8.85946680e-05,1.45855427e+03
44.62000,7.26268631e-01,8.85976321e-05,1.45854803e+03
44.63000,7.26284652e-01,8.86005970e-05,1.45854179e+03
44.64000,7.26300665e-01,8.86035604e-05,1.45853556e+03
44.65000,7.26316682e-01,8.86065246e-05,1.45852932e+03
44.66000,7.26332690e-01,8.86094873e-05,1.45852310e+03
44.67000,7.26348695e-01,8.86124497e-05,1.45851687e+03
44.68000,7.26364704e-01,8.86154129e-05,1.45851064e+03
44.69000,7.26380705e-01,8.86183746e-05,1.45850442e+03
44.70000,7.26396709e-01,8.86213371e-05,1.45849820e+03
44.71000,7.26412704e-01,8.86242982e-05,1.45849199e+03
44.72000,7.26428703e-01,8.86272600e-05,1.45848577e+03
44.73000,7.26444694e-01,8.86302204e-05,1.45847956e+03
44.74000,7.26460687e-01,8.86331816e-05,1.45847335e+03
44.75000,7.26476673e-01,8.86361413e-05,1.45846715e+03
44.76000,7.26492656e-01,8.86391006e-05,1.45846095e+03
44.77000,7.26508642e-01,8.86420608e-05,1.45845475e+03
44.78000,7.26524620e-01,8.86450195e-05,1.45844855e+03
44.79000,7.26540601e-01,8.86479790e-05,1.45844235e+03
44.80000,7.26556574e-01,8.86509370e-05,1.45843616e+03
44.81000,7.26572551e-01,8.86538958e-05,1.45842997e+03
44.82000,7.26588519e-01,8.86568532e-05,1.45842378e+03
44.83000,7.26604490e-01,8.86598113e-05,1.45841760e+03
44.84000,7.26620453e-01,8.86627680e-05,1.45841142e+03
44.85000,7.26636413e-01,8.86657243e-05,1.45840524e+03
44.86000,7.26652377e-01,8.86686815e-05,1.45839906e+03
44.87000,7.26668332e-01,8.86716371e-05,1.45839289e+03
44.88000,7.26684291e-01,8.86745936e-05,1.45838671e+03
44.89000,7.26700242e-01,8.86775486e-05,1.45838055e+03
44.90000,7.26716196e-01,8.86805044e-05,1.45837438e+03
44.91000,7.26732141e-01,8.86834588e-05,1.45836822e+03
44.92000,7.26748084e-01,8.86864128e-05,1.45836206e+03
44.93000,7.26764031e-01,8.86893676e-05,1.45835590e+03
44.94000,7.26779968e-01,8.86923209e-05,1.45834974e+03
44.95000,7.26795910e-01,8.86952750e-05,1.45834359e+03
44.96000,7.26811843e-01,8.86982277e-05,1.45833744e+03
44.97000,7.26827779e-01,8.87011811e-05,1.45833129e+03
44.98000,7.26843707e-01,8.87041331e-05,1.45832515e+03
44.99000,7.26859639e-01,8.87070859e-05,1.45831900e+03
45.00000,7.26875562e-01,8.87100373e-05,1.45831286e+03
45.01000,7.26891482e-01,8.87129883e-05,1.45830673e+03
45.02000,7.26907407e-01,8.87159401e-05,1.45830059e+03
45.03000,7.26923322e-01,8.87188904e-05,1.45829446e+03
45.04000,7.26939241e-01,8.87218415e-05,1.45828833e+03
45.05000,7.26955152e-01,8.87247912e-05,1.45828220e+03
45.06000,7.26971066e-01,8.87277417e-05,1.45827608e+03
45.07000,7.26986972e-01,8.87306907e-05,1.45826996e+03
45.08000,7.27002881e-01,8.87336405e-05,1.45826384e+03
45.09000,7.27018782e-01,8.87365888e-05,1.45825772e+03
45.10000,7.27034680e-01,8.87395368e-05,1.45825161e+03
45.11000,7.27050582e-01,8.87424857e-05,1.45824549e+03
45.12000,7.27066475e-01,8.87454330e-05,1.45823939e+03
45.13000,7.27082372e-01,8.87483811e-05,1.45823328e+03
45.14000,7.27098260e-01,8.87513278e-05,1.45822718e+03
45.15000,7.27114152e-01,8.87542753e-05,1.45822107e+03
45.16000,7.27130036e-01,8.87572213e-05,1.45821498e+03
45.17000,7.27145916e-01,8.87601670e-05,1.45820888e+03
45.18000,7.27161801e-01,8.87631135e-05,1.45820279e+03
45.19000,7.27177677e-01,8.87660586e-05,1.45819670e+03
45.20000,7.27193557e-01,8.87690044e-05,1.45819061e+03
45.21000,7.27209428e-01,8.87719488e-05,1.45818453e+03
45.22000,7.27225302e-01,8.87748939e-05,1.45817844e+03
45.23000,7.27241169e-01,8.87778376e-05,1.45817236e+03
45.24000,7.27257038e-01,8.87807821e-05,1.45816628e+03
45.25000,7.27272900e-01,8.87837252e-05,1.45816021e+03
45.26000,7.27288758e-01,8.87866679e-05,1.45815414e+03
45.27000,7.27304621e-01,8.87896114e-05,1.45814807e+03
45.28000,7.27320475e-01,8.87925535e-05,1.45814200e+03
45.29000,7.27336332e-01,8.87954963e-05,1.45813594e+03
45.30000,7.27352181e-01,8.87984378e-05,1.45812987e+03
45.31000,7.27368034e-01,8.88013800e-05,1.45812381e+03
45.32000,7.27383878e-01,8.88043207e-05,1.45811776e+03
45.33000,7.27399725e-01,8.88072622e-05,1.45811170e+03
45.34000,7.27415564e-01,8.88102023e-05,1.45810565e+03
45.35000,7.27431401e-01,8.88131421e-05,1.45809960e+03
45.36000,7.27447241e-01,8.88160827e-05,1.45809356e+03
45.37000,7.27463073e-01,8.88190218e-05,1.45808751e+03
45.38000,7.27478909e-01,8.88219617e-05,1.45808147e+03
45.39000,7.27494736e-01,8.88249001e-05,1.45807543e+03
45.40000,7.27510566e-01,8.88278393e-05,1.45806939e+03
45.41000,7.27526388e-01,8.88307771e-05,1.45806336e+03
45.42000,7.27542208e-01,8.88337146e-05,1.45805733e+03
45.43000,7.27558031e-01,8.88366529e-05,1.45805130e+03
45.44000,7.27573846e-01,8.88395897e-05,1.45804528e+03
45.45000,7.27589664e-01,8.88425273e-05,1.45803925e+03
45.46000,7.27605474e-01,8.88454634e-05,1.45803323e+03
45.47000,7.27621287e-01,8.88484004e-05,1.45802721e+03
45.48000,7.27637092e-01,8.88513359e-05,1.45802120e+03
45.49000,7.27652901e-01,8.88542722e-05,1.45801518e+03
45.50000,7.27668701e-01,8.88572070e-05,1.45800917e+03
45.51000,7.27684498e-01,8.88601416e-05,1.45800317e+03
45.52000,7.27700300e-01,8.88630769e-05,1.45799716e+03
45.53000,7.27716093e-01,8.88660108e-05,1.45799116e+03
45.54000,7.27731889e-01,8.88689454e-05,1.45798516e+03
45.55000,7.27747677e-01,8.88718786e-05,1.45797916e+03
45.56000,7.27763468e-01,8.88748127e-05,1.45797316e+03
45.57000,7.27779251e-01,8.88777452e-05,1.45796717e+03
45.58000,7.27795038e-01,8.88806786e-05,1.45796118e+03
45.59000,7.27810816e-01,8.88836105e-05,1.45795519e+03
45.60000,7.27826592e-01,8.88865421e-05,1.45794921e+03
45.61000,7.27842371e-01,8.88894745e-05,1.45794323e+03
45.62000,7.27858142e-01,8.88924054e-05,1.45793725e+03
45.63000,7.27873917e-01,8.88953372e-05,1.45793127e+03
45.64000,7.27889683e-01,8.88982674e-05,1.45792530e+03
45.65000,7.27905453e-01,8.89011985e-05,1.45791932e+03
45.66000,7.27921214e-01,8.89041282e-05,1.45791335e+03
45.67000,7.27936973e-01,8.89070575e-05,1.45790739e+03
45.68000,7.27952735e-01,8.89099876e-05,1.45790142e+03
45.69000,7.27968489e-01,8.89129163e-05,1.45789546e+03
45.70000,7.27984247e-01,8.89158457e-05,1.45788950e+03
45.71000,7.27999996e-01,8.89187738e-05,1.45788354e+03
45.72000,7.28015749e-01,8.89217026e-05,1.45787759e+03
45.73000,7.28031493e-01,8.89246299e-05,1.45787164e+03
45.74000,7.28047241e-01,8.89275581e-05,1.45786569e+03
45.75000,7.28062981e-01,8.89304848e-05,1.45785974e+03
45.76000,7.28078718e-01,8.89334112e-05,1.45785380e+03
45.77000,7.28094458e-01,8.89363384e-05,1.45784786e+03
45.78000,7.28110191e-01,8.89392642e-05,1.45784192e+03
45.79000,7.28125927e-01,8.89421908e-05,1.45783598e+03
45.80000,7.28141654e-01,8.89451159e-05,1.45783005e+03
45.81000,7.28157385e-01,8.89480418e-05,1.45782411e+03
45.82000,7.28173108e-01,8.89509662e-05,1.45781819e+03
45.83000,7.28188834e-01,8.89538915e-05,1.45781226e+03
45.84000,7.28204552e-01,8.89568153e-05,1.45780633e+03
45.85000,7.28220267e-01,8.89597388e-05,1.45780041e+03
45.86000,7.28235986e-01,8.89626631e-05,1.45779449e+03
45.87000,7.28251697e-01,8.89655860e-05,1.45778858e+03
45.88000,7.28267411e-01,8.89685096e-05,1.45778266e+03
45.89000,7.28283117e-01,8.89714318e-05,1.45777675e+03
45.90000,7.28298827e-01,8.89743548e-05,1.45777084e+03
45.91000,7.28314528e-01,8.89772764e-05,1.45776494e+03
45.92000,7.28330226e-01,8.89801977e-05,1.45775904e+03
45.93000,7.28345929e-01,8.89831197e-05,1.45775313e+03
45.94000,7.28361623e-01,8.89860403e-05,1.45774724e+03
45.95000,7.28377320e-01,8.89889617e-05,1.45774134e+03
45.96000,7.28393009e-01,8.89918817e-05,1.45773545e+03
45.97000,7.28408702e-01,8.89948024e-05,1.45772955e+03
45.98000,7.28424386e-01,8.89977218e-05,1.45772367e+03
45.99000,7.28440074e-01,8.90006419e-05,1.45771778e+03
46.00000,7.28455754e-01,8.90035606e-05,1.45771190e+03
46.01000,7.28471431e-01,8.90064789e-05,1.45770602e+03
46.02000,7.28487111e-01,8.90093981e-05,1.45770014e+03
46.03000,7.28502784e-01,8.90123158e-05,1.45769426e+03
46.04000,7.28518460e-01,8.90152343e-05,1.45768839e+03
46.05000,7.28534127e-01,8.90181514e-05,1.45768252e+03
46.06000,7.28549799e-01,8.90210693e-05,1.45767665e+03
46.07000,7.28565461e-01,8.90239857e-05,1.45767078e+03
46.08000,7.28581128e-01,8.90269030e-05,1.45766492e+03
46.09000,7.28596786e-01,8.90298188e-05,1.45765906e+03
46.10000,7.28612442e-01,8.90327343e-05,1.45765320e+03
46.11000,7.28628101e-01,8.90356505e-05,1.45764734e+03
46.12000,7.28643752e-01,8.90385654e-05,1.45764149e+03
46.13000,7.28659406e-01,8.90414810e-05,1.45763564e+03
46.14000,7.28675053e-01,8.90443952e-05,1.45762979e+03
46.15000,7.28690702e-01,8.90473102e-05,1.45762394e+03
46.16000,7.28706344e-01,8.90502238e-05,1.45761810e+03
46.17000,7.28721983e-01,8.90531371e-05,1.45761226e+03
46.18000,7.28737626e-01,8.90560511e-05,1.45760642e+03
46.19000,7.28753260e-01,8.90589637e-05,1.45760058e+03
46.20000,7.28768898e-01,8.90618772e-05,1.45759475e+03
46.21000,7.28784527e-01,8.90647891e-05,1.45758892e+03
46.22000,7.28800161e-01,8.90677019e-05,1.45758309e+03
46.23000,7.28815785e-01,8.90706133e-05,1.45757727e+03
46.24000,7.28831414e-01,8.90735254e-05,1.45757144e+03
46.25000,7.28847034e-01,8.90764361e-05,1.45756562e+03
46.26000,7.28862652e-01,8.90793465e-05,1.45755980e+03
46.27000,7.28878273e-01,8.90822577e-05,1.45755399e+03
46.28000,7.28893886e-01,8.90851675e-05,1.45754817e+03
46.29000,7.28909503e-01,8.90880780e-05,1.45754236e+03
46.30000,7.28925111e-01,8.90909872e-05,1.45753655e+03
46.31000,7.28940723e-01,8.90938971e-05,1.45753075e+03
46.32000,7.28956327e-01,8.90968056e-05,1.45752494e+03
46.33000,7.28971934e-01,8.90997149e-05,1.45751914e+03
46.34000,7.28987533e-01,8.91026228e-05,1.45751334e+03
46.35000,7.29003129e-01,8.91055303e-05,1.45750755e+03
46.36000,7.29018729e-01,8.91084386e-05,1.45750175e+03
46.37000,7.29034321e-01,8.91113456e-05,1.45749596e+03
46.38000,7.29049916e-01,8.91142533e-05,1.45749017e+03
46.39000,7.29065503e-01,8.91171596e-05,1.45748439e+03
46.40000,7.29081094e-01,8.91200666e-05,1.45747860e+03
46.41000,7.29096677e-01,8.91229723e-05,1.45747282e+03
46.42000,7.29112257e-01,8.91258776e-05,1.45746705e+03
46.43000,7.29127840e-01,8.91287838e-05,1.45746127e+03
46.44000,7.29143416e-01,8.91316885e-05,1.45745549e+03
46.45000,7.29158994e-01,8.91345940e-05,1.45744972e+03
46.46000,7.29174565e-01,8.91374981e-05,1.45744395e+03
46.47000,7.29190139e-01,8.91404029e-05,1.45743819e+03
46.48000,7.29205705e-01,8.91433064e-05,1.45743242e+03
46.49000,7.29221275e-01,8.91462106e-05,1.45742666e+03
46.50000,7.29236836e-01,8.91491135e-05,1.45742090e+03
46.51000,7.29252395e-01,8.91520160e-05,1.45741515e+03
46.52000,7.29267958e-01,8.91549193e-05,1.45740939e+03
46.53000,7.29283512e-01,8.91578212e-05,1.45740364e+03
46.54000,7.29299070e-01,8.91607238e-05,1.45739789e+03
46.55000,7.29314619e-01,8.91636251e-05,1.45739215e+03
46.56000,7.29330172e-01,8.91665271e-05,1.45738640e+03
46.57000,7.29345717e-01,8.91694278e-05,1.45738066e+03
46.58000,7.29361266e-01,8.91723292e-05,1.45737492e+03
46.59000,7.29376806e-01,8.91752292e-05,1.45736918e+03
46.60000,7.29392344e-01,8.91781289e-05,1.45736345e+03
46.61000,7.29407885e-01,8.91810294e-05,1.45735772e+03
46.62000,7.29423419e-01,8.91839284e-05,1.45735199e+03
46.63000,7.29438955e-01,8.91868283e-05,1.45734626e+03
46.64000,7.29454484e-01,8.91897267e-05,1.45734054e+03
46.65000,7.29470016e-01,8.91926259e-05,1.45733481e+03
46.66000,7.29485540e-01,8.91955237e-05,1.45732909e+03
46.67000,7.29501061e-01,8.91984212e-05,1.45732338e+03
46.68000,7.29516587e-01,8.92013195e-05,1.45731766e+03
46.69000,7.29532104e-01,8.92042164e-05,1.45731195e+03
46.70000,7.29547624e-01,8.92071141e-05,1.45730624e+03
46.71000,7.29563136e-01,8.92100103e-05,1.45730053e+03
46.72000,7.29578652e-01,8.92129074e-05,1.45729483e+03
46.73000,7.29594160e-01,8.92158030e-05,1.45728913e+03
46.74000,7.29609671e-01,8.92186994e-05,1.45728342e+03
46.75000,7.29625174e-01,8.92215944e-05,1.45727773e+03
46.76000,7.29640675e-01,8.92244891e-05,1.45727203e+03
46.77000,7.29656179e-01,8.92273846e-05,1.45726634e+03
46.78000,7.29671675e-01,8.92302787e-05,1.45726065e+03
46.79000,7.29687174e-01,8.92331736e-05,1.45725496e+03
46.80000,7.29702666e-01,8.92360670e-05,1.45724928e+03
46.81000,7.29718161e-01,8.92389613e-05,1.45724359e+03
46.82000,7.29733647e-01,8.92418541e-05,1.45723791e+03
46.83000,7.29749138e-01,8.92447477e-05,1.45723223e+03
46.84000,7.29764620e-01,8.92476399e-05,1.45722656e+03
46.85000,7.29780100e-01,8.92505318e-05,1.45722089e+03
46.86000,7.29795583e-01,8.92534245e-05,1.45721521e+03
46.87000,7.29811058e-01,8.92563158e-05,1.45720955e+03
46.88000,7.29826537e-01,8.92592079e-05,1.45720388e+03
46.89000,7.29842008e-01,8.92620985e-05,1.45719822e+03
46.90000,7.29857482e-01,8.92649900e-05,1.45719256e+03
46.91000,7.29872948e-01,8.92678800e-05,1.45718690e+03
46.92000,7.29888411e-01,8.92707697e-05,1.45718124e+03
46.93000,7.29903879e-01,8.92736603e-05,1.45717559e+03
46.94000,7.29919338e-01,8.92765494e-05,1.45716994e+03
46.95000,7.29934800e-01,8.92794393e-05,1.45716429e+03
46.96000,7.29950255e-01,8.92823278e-05,1.45715864e+03
46.97000,7.29965713e-01,8.92852171e-05,1.45715300e+03
46.98000,7.29981162e-01,8.92881050e-05,1.45714736e+03
46.99000,7.29996616e-01,8.92909936e-05,1.45714172e+03
47.00000,7.30012061e-01,8.92938809e-05,1.45713608e+03
47.01000,7.30027504e-01,8.92967678e-05,1.45713045e+03
47.02000,7.30042950e-01,8.92996556e-05,1.45712481e+03
47.03000,7.30058389e-01,8.93025419e-05,1.45711918e+03
47.04000,7.30073831e-01,8.93054291e-05,1.45711356e+03
47.05000,7.30089264e-01,8.93083148e-05,1.45710793e+03
47.06000,7.30104702e-01,8.93112013e-05,1.45710231e+03
47.07000,7.30120131e-01,8.93140864e-05,1.45709669e+03
47.08000,7.30135564e-01,8.93169723e-05,1.45709107e+03
47.09000,7.30150988e-01,8.93198568e-05,1.45708546e+03
47.10000,7.30166410e-01,8.93227410e-05,1.45707985e+03
47.11000,7.30181836e-01,8.93256260e-05,1.45707423e+03
47.12000,7.30197254e-01,8.93285095e-05,1.45706863e+03
47.13000,7.30212675e-01,8.93313939e-05,1.45706302e+03
47.14000,7.30228088e-01,8.93342768e-05,1.45705742e+03
47.15000,7.30243505e-01,8.93371606e-05,1.45705182e+03
47.16000,7.30258913e-01,8.93400429e-05,1.45704622e+03
47.17000,7.30274320e-01,8.93429250e-05,1.45704063e+03
47.18000,7.30289730e-01,8.93458078e-05,1.45703503e+03
47.19000,7.30305131e-01,8.93486892e-05,1.45702944e+03
47.20000,7.30320536e-01,8.93515714e-05,1.45702385e+03
47.21000,7.30335934e-01,8.93544523e-05,1.45701827e+03
47.22000,7.30351334e-01,8.93573339e-05,1.45701268e+03
47.23000,7.30366727e-01,8.93602141e-05,1.45700710e+03
47.24000,7.30382123e-01,8.93630951e-05,1.45700152e+03
47.25000,7.30397511e-01,8.93659746e-05,1.45699594e+03
47.26000,7.30412897e-01,8.93688539e-05,1.45699037e+03
47.27000,7.30428286e-01,8.93717340e-05,1.45698480e+03
47.28000,7.30443667e-01,8.93746127e-05,1.45697923e+03
47.29000,7.30459052e-01,8.93774921e-05,1.45697366e+03
47.30000,7.30474428e-01,8.93803702e-05,1.45696810e+03
47.31000,7.30489809e-01,8.93832491e-05,1.45696254e+03
47.32000,7.30505181e-01,8.93861265e-05,1.45695698e+03
47.33000,7.30520556e-01,8.93890048e-05,1.45695142e+03
47.34000,7.30535924e-01,8.93918816e-05,1.45694586e+03
47.35000,7.30551289e-01,8.93947582e-05,1.45694031e+03
47.36000,7.30566658e-01,8.93976355e-05,1.45693476e+03
47.37000,7.30582019e-01,8.94005114e-05,1.45692921e+03
47.38000,7.30597383e-01,8.94033881e-05,1.45692367e+03
47.39000,7.30612739e-01,8.94062635e-05,1.45691813e+03
