"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
49.41000,9.60864025e-01,2.31098938e-04,5.67353469e+02
49.42000,9.60868443e-01,2.31101404e-04,5.67360587e+02
49.43000,9.60872863e-01,2.31103870e-04,5.67367708e+02
49.44000,9.60877281e-01,2.31106336e-04,5.67374826e+02
49.45000,9.60881701e-01,2.31108803e-04,5.67381947e+02
49.46000,9.60886119e-01,2.31111269e-04,5.67389065e+02
49.47000,9.60890538e-01,2.31113736e-04,5.67396185e+02
49.48000,9.60894955e-01,2.31116201e-04,5.67403304e+02
49.49000,9.60899374e-01,2.31118668e-04,5.67410424e+02
49.50000,9.60903792e-01,2.31121134e-04,5.67417543e+02
49.51000,9.60908209e-01,2.31123599e-04,5.67424661e+02
49.52000,9.60912628e-01,2.31126066e-04,5.67431782e+02
49.53000,9.60917045e-01,2.31128532e-04,5.67438900e+02
49.54000,9.60921463e-01,2.31130998e-04,5.67446021e+02
49.55000,9.60925880e-01,2.31133464e-04,5.67453140e+02
49.56000,9.60930298e-01,2.31135930e-04,5.67460261e+02
49.57000,9.60934714e-01,2.31138396e-04,5.67467379e+02
49.58000,9.60939132e-01,2.31140862e-04,5.67474501e+02
49.59000,9.60943548e-01,2.31143328e-04,5.67481619e+02
49.60000,9.60947965e-01,2.31145793e-04,5.67488738e+02
49.61000,9.60952382e-01,2.31148260e-04,5.67495859e+02
49.62000,9.60956798e-01,2.31150725e-04,5.67502978e+02
49.63000,9.60961215e-01,2.31153191e-04,5.67510099e+02
49.64000,9.60965631e-01,2.31155657e-04,5.67517218e+02
49.65000,9.60970048e-01,2.31158123e-04,5.67524339e+02
49.66000,9.60974463e-01,2.31160588e-04,5.67531458e+02
49.67000,9.60978879e-01,2.31163054e-04,5.67538577e+02
49.68000,9.60983295e-01,2.31165520e-04,5.67545699e+02
49.69000,9.60987710e-01,2.31167985e-04,5.67552818e+02
49.70000,9.60992127e-01,2.31170451e-04,5.67559939e+02
49.71000,9.60996541e-01,2.31172916e-04,5.67567059e+02
49.72000,9.61000958e-01,2.31175382e-04,5.67574180e+02
49.73000,9.61005372e-01,2.31177848e-04,5.67581299e+02
49.74000,9.61009788e-01,2.31180314e-04,5.67588421e+02
49.75000,9.61014203e-01,2.31182779e-04,5.67595540e+02
49.76000,9.61018617e-01,2.31185244e-04,5.67602660e+02
49.77000,9.61023032e-01,2.31187710e-04,5.67609782e+02
49.78000,9.61027446e-01,2.31190175e-04,5.67616901e+02
49.79000,9.61031862e-01,2.31192641e-04,5.67624023e+02
49.80000,9.61036275e-01,2.31195106e-04,5.67631142e+02
49.81000,9.61040690e-01,2.31197572e-04,5.67638265e+02
49.82000,9.61045104e-01,2.31200037e-04,5.67645384e+02
49.83000,9.61049519e-01,2.31202503e-04,5.67652506e+02
49.84000,9.61053932e-01,2.31204967e-04,5.67659626e+02
49.85000,9.61058345e-01,2.31207432e-04,5.67666745e+02
49.86000,9.61062759e-01,2.31209898e-04,5.67673868e+02
49.87000,9.61067172e-01,2.31212363e-04,5.67680987e+02
49.88000,9.61071586e-01,2.31214829e-04,5.67688110e+02
49.89000,9.61075999e-01,2.31217293e-04,5.67695229e+02
49.90000,9.61080413e-01,2.31219759e-04,5.67702352e+02
49.91000,9.61084825e-01,2.31222224e-04,5.67709472e+02
49.92000,9.61089238e-01,2.31224689e-04,5.67716592e+02
49.93000,9.61093651e-01,2.31227154e-04,5.67723714e+02
49.94000,9.61098063e-01,2.31229619e-04,5.67730834e+02
49.95000,9.61102477e-01,2.31232084e-04,5.67737957e+02
49.96000,9.61106888e-01,2.31234549e-04,5.67745077e+02
49.97000,9.61111302e-01,2.31237015e-04,5.67752200e+02
49.98000,9.61115713e-01,2.31239479e-04,5.67759320e+02
49.99000,9.61120126e-01,2.31241945e-04,5.67766442e+02
50.00000,9.61124537e-01,2.31244409e-04,5.67773563e+02
50.01000,9.61128948e-01,2.31246874e-04,5.67780683e+02
50.02000,9.61133361e-01,2.31249339e-04,5.67787806e+02
50.03000,9.61137772e-01,2.31251804e-04,5.67794926e+02
50.04000,9.61142184e-01,2.31254269e-04,5.67802049e+02
50.05000,9.61146595e-01,2.31256733e-04,5.67809169e+02
50.06000,9.61151007e-01,2.31259199e-04,5.67816293e+02
50.07000,9.61155417e-01,2.31261663e-04,5.67823413e+02
50.08000,9.61159829e-01,2.31264128e-04,5.67830536e+02
50.09000,9.61164239e-01,2.31266593e-04,5.67837657e+02
50.10000,9.61168649e-01,2.31269057e-04,5.67844777e+02
50.11000,9.61173061e-01,2.31271522e-04,5.67851900e+02
50.12000,9.61177470e-01,2.31273986e-04,5.67859021e+02
50.13000,9.61181882e-01,2.31276451e-04,5.67866144e+02
50.14000,9.61186291e-01,2.31278916e-04,5.67873265e+02
50.15000,9.61190702e-01,2.31281381e-04,5.67880389e+02
50.16000,9.61195111e-01,2.31283845e-04,5.67887509e+02
50.17000,9.61199521e-01,2.31286309e-04,5.67894630e+02
50.18000,9.61203931e-01,2.31288774e-04,5.67901754e+02
50.19000,9.61208340e-01,2.31291238e-04,5.67908875e+02
50.20000,9.61212751e-01,2.31293703e-04,5.67915998e+02
50.21000,9.61217159e-01,2.31296167e-04,5.67923119e+02
50.22000,9.61221569e-01,2.31298632e-04,5.67930243e+02
50.23000,9.61225978e-01,2.31301096e-04,5.67937364e+02
50.24000,9.61230388e-01,2.31303561e-04,5.67944488e+02
50.25000,9.61234796e-01,2.31306025e-04,5.67951609e+02
50.26000,9.61239204e-01,2.31308489e-04,5.67958730e+02
50.27000,9.61243614e-01,2.31310954e-04,5.67965854e+02
50.28000,9.61248021e-01,2.31313417e-04,5.67972975e+02
50.29000,9.61252431e-01,2.31315882e-04,5.67980099e+02
50.30000,9.61256838e-01,2.31318346e-04,5.67987221e+02
50.31000,9.61261247e-01,2.31320811e-04,5.67994345e+02
50.32000,9.61265655e-01,2.31323274e-04,5.68001466e+02
50.33000,9.61270063e-01,2.31325739e-04,5.68008590e+02
50.34000,9.61274471e-01,2.31328203e-04,5.68015712e+02
50.35000,9.61278877e-01,2.31330667e-04,5.68022833e+02
50.36000,9.61283286e-01,2.31333131e-04,5.68029958e+02
50.37000,9.61287693e-01,2.31335595e-04,5.68037079e+02
50.38000,9.61292101e-01,2.31338059e-04,5.68044203e+02
50.39000,9.61296507e-01,2.31340523e-04,5.68051325e+02
50.40000,9.61300915e-01,2.31342988e-04,5.68058450e+02
50.41000,9.61305322e-01,2.31345451e-04,5.68065571e+02
50.42000,9.61309728e-01,2.31347915e-04,5.68072693e+02
50.43000,9.61314135e-01,2.31350379e-04,5.68079818e+02
50.44000,9.61318541e-01,2.31352843e-04,5.68086939e+02
50.45000,9.61322949e-01,2.31355307e-04,5.68094064e+02
50.46000,9.61327354e-01,2.31357770e-04,5.68101186e+02
50.47000,9.61331761e-01,2.31360235e-04,5.68108311e+02
50.48000,9.61336167e-01,2.31362698e-04,5.68115433e+02
50.49000,9.61340574e-01,2.31365162e-04,5.68122557e+02
50.50000,9.61344979e-01,2.31367626e-04,5.68129680e+02
50.51000,9.61349384e-01,2.31370089e-04,5.68136802e+02
50.52000,9.61353790e-01,2.31372553e-04,5.68143927e+02
50.53000,9.61358195e-01,2.31375017e-04,5.68151049e+02
50.54000,9.61362601e-01,2.31377481e-04,5.68158174e+02
50.55000,9.61367006e-01,2.31379944e-04,5.68165296e+02
50.56000,9.61371412e-01,2.31382408e-04,5.68172421e+02
50.57000,9.61375816e-01,2.31384871e-04,5.68179543e+02
50.58000,9.61380222e-01,2.31387335e-04,5.68186669e+02
50.59000,9.61384626e-01,2.31389799e-04,5.68193791e+02
50.60000,9.61389030e-01,2.31392262e-04,5.68200913e+02
50.61000,9.61393436e-01,2.31394726e-04,5.68208039e+02
50.62000,9.61397839e-01,2.31397189e-04,5.68215161e+02
50.63000,9.61402244e-01,2.31399653e-04,5.68222287e+02
50.64000,9.61406648e-01,2.31402116e-04,5.68229409e+02
50.65000,9.61411053e-01,2.31404580e-04,5.68236535e+02
50.66000,9.61415456e-01,2.31407043e-04,5.68243657e+02
50.67000,9.61419859e-01,2.31409506e-04,5.68250780e+02
50.68000,9.61424264e-01,2.31411969e-04,5.68257906e+02
50.69000,9.61428667e-01,2.31414432e-04,5.68265028e+02
50.70000,9.61433071e-01,2.31416896e-04,5.68272154e+02
50.71000,9.61437473e-01,2.31419359e-04,5.68279277e+02
50.72000,9.61441878e-01,2.31421823e-04,5.68286402e+02
50.73000,9.61446280e-01,2.31424286e-04,5.68293525e+02
50.74000,9.61450684e-01,2.31426749e-04,5.68300651e+02
50.75000,9.61455086e-01,2.31429212e-04,5.68307774e+02
50.76000,9.61459488e-01,2.31431675e-04,5.68314897e+02
50.77000,9.61463891e-01,2.31434138e-04,5.68322023e+02
50.78000,9.61468293e-01,2.31436601e-04,5.68329146e+02
50.79000,9.61472696e-01,2.31439065e-04,5.68336272e+02
50.80000,9.61477098e-01,2.31441527e-04,5.68343396e+02
50.81000,9.61481501e-01,2.31443991e-04,5.68350522e+02
50.82000,9.61485902e-01,2.31446453e-04,5.68357645e+02
50.83000,9.61490305e-01,2.31448917e-04,5.68364771e+02
50.84000,9.61494706e-01,2.31451380e-04,5.68371894e+02
50.85000,9.61499107e-01,2.31453842e-04,5.68379018e+02
50.86000,9.61503509e-01,2.31456305e-04,5.68386144e+02
50.87000,9.61507910e-01,2.31458768e-04,5.68393267e+02
50.88000,9.61512312e-01,2.31461231e-04,5.68400394e+02
50.89000,9.61516713e-01,2.31463694e-04,5.68407517e+02
50.90000,9.61521115e-01,2.31466157e-04,5.68414644e+02
50.91000,9.61525515e-01,2.31468620e-04,5.68421767e+02
50.92000,9.61529915e-01,2.31471082e-04,5.68428891e+02
50.93000,9.61534316e-01,2.31473545e-04,5.68436018e+02
50.94000,9.61538716e-01,2.31476007e-04,5.68443141e+02
50.95000,9.61543118e-01,2.31478471e-04,5.68450268e+02
50.96000,9.61547517e-01,2.31480933e-04,5.68457392e+02
50.97000,9.61551918e-01,2.31483396e-04,5.68464518e+02
50.98000,9.61556318e-01,2.31485858e-04,5.68471642e+02
50.99000,9.61560718e-01,2.31488321e-04,5.68478769e+02
51.00000,9.61565118e-01,2.31490784e-04,5.68485893e+02
51.01000,9.61569516e-01,2.31493246e-04,5.68493017e+02
51.02000,9.61573917e-01,2.31495709e-04,5.68500144e+02
51.03000,9.61578316e-01,2.31498171e-04,5.68507268e+02
51.04000,9.61582716e-01,2.31500634e-04,5.68514395e+02
51.05000,9.61587114e-01,2.31503096e-04,5.68521519e+02
51.06000,9.61591514e-01,2.31505559e-04,5.68528646e+02
51.07000,9.61595913e-01,2.31508021e-04,5.68535770e+02
51.08000,9.61600312e-01,2.31510484e-04,5.68542897e+02
51.09000,9.61604710e-01,2.31512946e-04,5.68550022e+02
51.10000,9.61609108e-01,2.31515408e-04,5.68557146e+02
51.11000,9.61613508e-01,2.31517871e-04,5.68564273e+02
51.12000,9.61617905e-01,2.31520333e-04,5.68571398e+02
51.13000,9.61622305e-01,2.31522795e-04,5.68578525e+02
51.14000,9.61626702e-01,2.31525257e-04,5.68585649e+02
51.15000,9.61631101e-01,2.31527720e-04,5.68592777e+02
51.16000,9.61635498e-01,2.31530182e-04,5.68599901e+02
51.17000,9.61639895e-01,2.31532644e-04,5.68607026e+02
51.18000,9.61644294e-01,2.31535106e-04,5.68614153e+02
51.19000,9.61648690e-01,2.31537568e-04,5.68621278e+02
51.20000,9.61653089e-01,2.31540031e-04,5.68628406e+02
51.21000,9.61657485e-01,2.31542492e-04,5.68635530e+02
51.22000,9.61661883e-01,2.31544955e-04,5.68642658e+02
51.23000,9.61666280e-01,2.31547417e-04,5.68649783e+02
51.24000,9.61670678e-01,2.31549879e-04,5.68656911e+02
51.25000,9.61675074e-01,2.31552341e-04,5.68664036e+02
51.26000,9.61679470e-01,2.31554802e-04,5.68671161e+02
51.27000,9.61683867e-01,2.31557265e-04,5.68678288e+02
51.28000,9.61688263e-01,2.31559726e-04,5.68685413e+02
51.29000,9.61692660e-01,2.31562189e-04,5.68692541e+02
51.30000,9.61697055e-01,2.31564650e-04,5.68699666e+02
51.31000,9.61701452e-01,2.31567113e-04,5.68706794e+02
51.32000,9.61705848e-01,2.31569574e-04,5.68713920e+02
51.33000,9.61710244e-01,2.31572036e-04,5.68721048e+02
51.34000,9.61714639e-01,2.31574498e-04,5.68728173e+02
51.35000,9.61719034e-01,2.31576959e-04,5.68735298e+02
51.36000,9.61723431e-01,2.31579421e-04,5.68742426e+02
51.37000,9.61727825e-01,2.31581883e-04,5.68749552e+02
51.38000,9.61732221e-01,2.31584345e-04,5.68756680e+02
51.39000,9.61736616e-01,2.31586806e-04,5.68763805e+02
51.40000,9.61741012e-01,2.31589268e-04,5.68770934e+02
51.41000,9.61745406e-01,2.31591730e-04,5.68778059e+02
51.42000,9.61749800e-01,2.31594191e-04,5.68785185e+02
51.43000,9.61754195e-01,2.31596653e-04,5.68792313e+02
51.44000,9.61758589e-01,2.31599114e-04,5.68799439e+02
51.45000,9.61762985e-01,2.31601576e-04,5.68806567e+02
51.46000,9.61767378e-01,2.31604037e-04,5.68813693e+02
51.47000,9.61771773e-01,2.31606499e-04,5.68820822e+02
51.48000,9.61776166e-01,2.31608960e-04,5.68827948e+02
51.49000,9.61780561e-01,2.31611422e-04,5.68835076e+02
51.50000,9.61784954e-01,2.31613883e-04,5.68842202e+02
51.51000,9.61789347e-01,2.31616344e-04,5.68849328e+02
51.52000,9.61793742e-01,2.31618806e-04,5.68856457e+02
51.53000,9.61798134e-01,2.31621267e-04,5.68863583e+02
51.54000,9.61802529e-01,2.31623729e-04,5.68870712e+02
51.55000,9.61806921e-01,2.31626190e-04,5.68877838e+02
51.56000,9.61811315e-01,2.31628652e-04,5.68884967e+02
51.57000,9.61815707e-01,2.31631113e-04,5.68892093e+02
51.58000,9.61820101e-01,2.31633574e-04,5.68899222e+02
51.59000,9.61824493e-01,2.31636035e-04,5.68906348e+02
51.60000,9.61828885e-01,2.31638496e-04,5.68913474e+02
51.61000,9.61833278e-01,2.31640958e-04,5.68920603e+02
51.62000,9.61837670e-01,2.31643418e-04,5.68927730e+02
51.63000,9.61842063e-01,2.31645880e-04,5.68934859e+02
51.64000,9.61846454e-01,2.31648341e-04,5.68941985e+02
51.65000,9.61850847e-01,2.31650802e-04,5.68949114e+02
51.66000,9.61855238e-01,2.31653263e-04,5.68956241e+02
51.67000,9.61859629e-01,2.31655724e-04,5.68963368e+02
51.68000,9.61864022e-01,2.31658185e-04,5.68970497e+02
51.69000,9.61868413e-01,2.31660646e-04,5.68977624e+02
51.70000,9.61872805e-01,2.31663107e-04,5.68984753e+02
51.71000,9.61877196e-01,2.31665568e-04,5.68991880e+02
51.72000,9.61881588e-01,2.31668029e-04,5.68999009e+02
51.73000,9.61885978e-01,2.31670490e-04,5.69006136e+02
51.74000,9.61890370e-01,2.31672951e-04,5.69013265e+02
51.75000,9.61894760e-01,2.31675411e-04,5.69020392e+02
51.76000,9.61899150e-01,2.31677872e-04,5.69027519e+02
51.77000,9.61903541e-01,2.31680333e-04,5.69034649e+02
51.78000,9.61907931e-01,2.31682793e-04,5.69041776e+02
51.79000,9.61912322e-01,2.31685255e-04,5.69048906e+02
51.80000,9.61916712e-01,2.31687715e-04,5.69056033e+02
51.81000,9.61921103e-01,2.31690176e-04,5.69063163e+02
51.82000,9.61925492e-01,2.31692637e-04,5.69070290e+02
51.83000,9.61929883e-01,2.31695098e-04,5.69077420e+02
51.84000,9.61934272e-01,2.31697558e-04,5.69084547e+02
51.85000,9.61938660e-01,2.31700018e-04,5.69091674e+02
51.86000,9.61943051e-01,2.31702479e-04,5.69098804e+02
51.87000,9.61947439e-01,2.31704939e-04,5.69105931e+02
51.88000,9.61951830e-01,2.31707401e-04,5.69113061e+02
51.89000,9.61956218e-01,2.31709861e-04,5.69120189e+02
51.90000,9.61960608e-01,2.31712322e-04,5.69127319e+02
51.91000,9.61964996e-01,2.31714782e-04,5.69134446e+02
51.92000,9.61969384e-01,2.31717242e-04,5.69141574e+02
51.93000,9.61973773e-01,2.31719703e-04,5.69148704e+02
51.94000,9.61978161e-01,2.31722163e-04,5.69155832e+02
51.95000,9.61982551e-01,2.31724624e-04,5.69162962e+02
51.96000,9.61986938e-01,2.31727084e-04,5.69170090e+02
51.97000,9.61991327e-01,2.31729544e-04,5.69177220e+02
51.98000,9.61995714e-01,2.31732004e-04,5.69184348e+02
51.99000,9.62000103e-01,2.31734465e-04,5.69191479e+02
52.00000,9.62004490e-01,2.31736925e-04,5.69198606e+02
52.01000,9.62008877e-01,2.31739385e-04,5.69205734e+02
52.02000,9.62013266e-01,2.31741846e-04,5.69212865e+02
52.03000,9.62017652e-01,2.31744305e-04,5.69219993e+02
52.04000,9.62022041e-01,2.31746766e-04,5.69227123e+02
52.05000,9.62026427e-01,2.31749226e-04,5.69234251e+02
52.06000,9.62030815e-01,2.31751686e-04,5.69241382e+02
52.07000,9.62035201e-01,2.31754146e-04,5.69248510e+02
52.08000,9.62039589e-01,2.31756607e-04,5.69255641e+02
52.09000,9.62043975e-01,2.31759066e-04,5.69262769e+02
52.10000,9.62048361e-01,2.31761526e-04,5.69269897e+02
52.11000,9.62052748e-01,2.31763987e-04,5.69277028e+02
52.12000,9.62057134e-01,2.31766446e-04,5.69284157e+02
52.13000,9.62061521e-01,2.31768907e-04,5.69291288e+02
52.14000,9.62065906e-01,2.31771366e-04,5.69298416e+02
52.15000,9.62070293e-01,2.31773827e-04,5.69305547e+02
52.16000,9.62074678e-01,2.31776286e-04,5.69312676e+02
52.17000,9.62079063e-01,2.31778746e-04,5.69319804e+02
52.18000,9.62083450e-01,2.31781206e-04,5.69326935e+02
52.19000,9.62087835e-01,2.31783665e-04,5.69334064e+02
52.20000,9.62092221e-01,2.31786126e-04,5.69341195e+02
52.21000,9.62096605e-01,2.31788585e-04,5.69348324e+02
52.22000,9.62100992e-01,2.31791045e-04,5.69355455e+02
52.23000,9.62105376e-01,2.31793505e-04,5.69362584e+02
52.24000,9.62109762e-01,2.31795965e-04,5.69369715e+02
52.25000,9.62114146e-01,2.31798424e-04,5.69376844e+02
52.26000,9.62118530e-01,2.31800883e-04,5.69383973e+02
52.27000,9.62122915e-01,2.31803344e-04,5.69391104e+02
52.28000,9.62127299e-01,2.31805803e-04,5.69398233e+02
52.29000,9.62131684e-01,2.31808263e-04,5.69405365e+02
52.30000,9.62136067e-01,2.31810722e-04,5.69412494e+02
52.31000,9.62140452e-01,2.31813182e-04,5.69419626e+02
52.32000,9.62144836e-01,2.31815641e-04,5.69426755e+02
52.33000,9.62149220e-01,2.31818101e-04,5.69433886e+02
52.34000,9.62153603e-01,2.31820560e-04,5.69441015e+02
52.35000,9.62157986e-01,2.31823019e-04,5.69448145e+02
52.36000,9.62162371e-01,2.31825479e-04,5.69455276e+02
52.37000,9.62166753e-01,2.31827938e-04,5.69462406e+02
52.38000,9.62171137e-01,2.31830398e-04,5.69469538e+02
52.39000,9.62175520e-01,2.31832857e-04,5.69476667e+02
52.40000,9.62179904e-01,2.31835317e-04,5.69483799e+02
52.41000,9.62184286e-01,2.31837776e-04,5.69490928e+02
52.42000,9.62188668e-01,2.31840235e-04,5.69498058e+02
52.43000,9.62193051e-01,2.31842695e-04,5.69505190e+02
52.44000,9.62197433e-01,2.31845154e-04,5.69512319e+02
52.45000,9.62201816e-01,2.31847613e-04,5.69519452e+02
52.46000,9.62206198e-01,2.31850072e-04,5.69526581e+02
52.47000,9.62210581e-01,2.31852532e-04,5.69533713e+02
52.48000,9.62214962e-01,2.31854991e-04,5.69540843e+02
52.49000,9.62219345e-01,2.31857450e-04,5.69547975e+02
52.50000,9.62223726e-01,2.31859909e-04,5.69555105e+02
52.51000,9.62228107e-01,2.31862368e-04,5.69562235e+02
52.52000,9.62232490e-01,2.31864827e-04,5.69569367e+02
52.53000,9.62236870e-01,2.31867286e-04,5.69576497e+02
52.54000,9.62241253e-01,2.31869745e-04,5.69583630e+02
52.55000,9.62245633e-01,2.31872204e-04,5.69590760e+02
52.56000,9.62250015e-01,2.31874664e-04,5.69597892e+02
52.57000,9.62254395e-01,2.31877122e-04,5.69605022e+02
52.58000,9.62258777e-01,2.31879582e-04,5.69612155e+02
52.59000,9.62263157e-01,2.31882040e-04,5.69619285e+02
52.60000,9.62267537e-01,2.31884499e-04,5.69626415e+02
52.61000,9.62271918e-01,2.31886958e-04,5.69633548e+02
52.62000,9.62276298e-01,2.31889416e-04,5.69640678e+02
52.63000,9.62280679e-01,2.31891876e-04,5.69647811e+02
52.64000,9.62285058e-01,2.31894334e-04,5.69654941e+02
52.65000,9.62289439e-01,2.31896793e-04,5.69662074e+02
52.66000,9.62293818e-01,2.31899252e-04,5.69669205e+02
52.67000,9.62298197e-01,2.31901710e-04,5.69676335e+02
52.68000,9.62302578e-01,2.31904169e-04,5.69683468e+02
52.69000,9.62306957e-01,2.31906628e-04,5.69690598e+02
52.70000,9.62311337e-01,2.31909087e-04,5.69697732e+02
52.71000,9.62315716e-01,2.31911545e-04,5.69704862e+02
52.72000,9.62320096e-01,2.31914004e-04,5.69711995e+02
52.73000,9.62324474e-01,2.31916462e-04,5.69719126e+02
52.74000,9.62328854e-01,2.31918921e-04,5.69726259e+02
52.75000,9.62333232e-01,2.31921379e-04,5.69733390e+02
52.76000,9.62337610e-01,2.31923838e-04,5.69740521e+02
52.77000,9.62341989e-01,2.31926297e-04,5.69747654e+02
52.78000,9.62346367e-01,2.31928755e-04,5.69754785e+02
52.79000,9.62350746e-01,2.31931214e-04,5.69761918e+02
52.80000,9.62355124e-01,2.31933672e-04,5.69769049e+02
52.81000,9.62359503e-01,2.31936131e-04,5.69776183e+02
52.82000,9.62363880e-01,2.31938589e-04,5.69783314e+02
52.83000,9.62368259e-01,2.31941047e-04,5.69790447e+02
52.84000,9.62372636e-01,2.31943505e-04,5.69797578e+02
52.85000,9.62377013e-01,2.31945963e-04,5.69804709e+02
52.86000,9.62381391e-01,2.31948422e-04,5.69811843e+02
52.87000,9.62385768e-01,2.31950880e-04,5.69818974e+02
52.88000,9.62390146e-01,2.31953339e-04,5.69826108e+02
52.89000,9.62394522e-01,2.31955797e-04,5.69833239e+02
52.90000,9.62398900e-01,2.31958255e-04,5.69840373e+02
52.91000,9.62403276e-01,2.31960713e-04,5.69847504e+02
52.92000,9.62407652e-01,2.31963171e-04,5.69854636e+02
52.93000,9.62412030e-01,2.31965629e-04,5.69861770e+02
52.94000,9.62416406e-01,2.31968087e-04,5.69868901e+02
52.95000,9.62420783e-01,2.31970546e-04,5.69876035e+02
52.96000,9.62425159e-01,2.31973003e-04,5.69883166e+02
52.97000,9.62429536e-01,2.31975462e-04,5.69890301e+02
52.98000,9.62433911e-01,2.31977920e-04,5.69897432e+02
52.99000,9.62438288e-01,2.31980378e-04,5.69904566e+02
53.00000,9.62442663e-01,2.31982836e-04,5.69911698e+02
53.01000,9.62447038e-01,2.31985293e-04,5.69918830e+02
53.02000,9.62451415e-01,2.31987752e-04,5.69925964e+02
53.03000,9.62455789e-01,2.31990209e-04,5.69933096e+02
53.04000,9.62460166e-01,2.31992668e-04,5.69940230e+02
53.05000,9.62464540e-01,2.31995125e-04,5.69947362e+02
53.06000,9.62468916e-01,2.31997583e-04,5.69954496e+02
53.07000,9.62473290e-01,2.32000041e-04,5.69961628e+02
53.08000,9.62477666e-01,2.32002499e-04,5.69968763e+02
53.09000,9.62482040e-01,2.32004956e-04,5.69975895e+02
53.10000,9.62486414e-01,2.32007414e-04,5.69983027e+02
53.11000,9.62490789e-01,2.32009872e-04,5.69990161e+02
53.12000,9.62495163e-01,2.32012329e-04,5.69997293e+02
53.13000,9.62499538e-01,2.32014788e-04,5.70004428e+02
53.14000,9.62503912e-01,2.32017245e-04,5.70011560e+02
53.15000,9.62508287e-01,2.32019703e-04,5.70018695e+02
53.16000,9.62512660e-01,2.32022160e-04,5.70025827e+02
53.17000,9.62517033e-01,2.32024617e-04,5.70032960e+02
53.18000,9.62521407e-01,2.32027075e-04,5.70040094e+02
53.19000,9.62525780e-01,2.32029533e-04,5.70047227e+02
53.20000,9.62530155e-01,2.32031991e-04,5.70054362e+02
53.21000,9.62534527e-01,2.32034448e-04,5.70061494e+02
53.22000,9.62538901e-01,2.32036906e-04,5.70068629e+02
53.23000,9.62543274e-01,2.32039363e-04,5.70075762e+02
53.24000,9.62547648e-01,2.32041821e-04,5.70082897e+02
53.25000,9.62552020e-01,2.32044278e-04,5.70090029e+02
53.26000,9.62556392e-01,2.32046735e-04,5.70097162e+02
53.27000,9.62560765e-01,2.32049192e-04,5.70104297e+02
53.28000,9.62565137e-01,2.32051649e-04,5.70111430e+02
53.29000,9.62569510e-01,2.32054107e-04,5.70118565e+02
53.30000,9.62573882e-01,2.32056564e-04,5.70125698e+02
53.31000,9.62578255e-01,2.32059022e-04,5.70132833e+02
53.32000,9.62582626e-01,2.32061479e-04,5.70139966e+02
53.33000,9.62586999e-01,2.32063937e-04,5.70147102e+02
53.34000,9.62591370e-01,2.32066393e-04,5.70154235e+02
53.35000,9.62595741e-01,2.32068850e-04,5.70161367e+02
53.36000,9.62600113e-01,2.32071308e-04,5.70168503e+02
53.37000,9.62604484e-01,2.32073764e-04,5.70175636e+02
53.38000,9.62608856e-01,2.32076222e-04,5.70182772e+02
53.39000,9.62613227e-01,2.32078679e-04,5.70189905e+02
53.40000,9.62617599e-01,2.32081136e-04,5.70197041e+02
53.41000,9.62621969e-01,2.32083593e-04,5.70204174e+02
53.42000,9.62626339e-01,2.32086050e-04,5.70211307e+02
53.43000,9.62630710e-01,2.32088507e-04,5.70218443e+02
53.44000,9.62635080e-01,2.32090964e-04,5.70225576e+02
53.45000,9.62639452e-01,2.32093421e-04,5.70232712e+02
53.46000,9.62643821e-01,2.32095878e-04,5.70239845e+02
53.47000,9.62648192e-01,2.32098335e-04,5.70246981e+02
53.48000,9.62652562e-01,2.32100792e-04,5.70254115e+02
53.49000,9.62656933e-01,2.32103249e-04,5.70261251e+02
53.50000,9.62661302e-01,2.32105705e-04,5.70268384e+02
53.51000,9.62665671e-01,2.32108162e-04,5.70275518e+02
53.52000,9.62670041e-01,2.32110619e-04,5.70282654e+02
53.53000,9.62674410e-01,2.32113075e-04,5.70289787e+02
53.54000,9.62678781e-01,2.32115533e-04,5.70296924e+02
53.55000,9.62683149e-01,2.32117989e-04,5.70304057e+02
53.56000,9.62687519e-01,2.32120446e-04,5.70311194e+02
53.57000,9.62691887e-01,2.32122903e-04,5.70318327e+02
53.58000,9.62696257e-01,2.32125360e-04,5.70325464e+02
53.59000,9.62700625e-01,2.32127816e-04,5.70332598e+02
53.60000,9.62704993e-01,2.32130272e-04,5.70339731e+02
53.61000,9.62709363e-01,2.32132729e-04,5.70346868e+02
53.62000,9.62713730e-01,2.32135185e-04,5.70354002e+02
53.63000,9.62718100e-01,2.32137642e-04,5.70361138e+02
53.64000,9.62722467e-01,2.32140099e-04,5.70368272e+02
53.65000,9.62726836e-01,2.32142556e-04,5.70375409e+02
53.66000,9.62731203e-01,2.32145012e-04,5.70382543e+02
53.67000,9.62735571e-01,2.32147468e-04,5.70389677e+02
53.68000,9.62739939e-01,2.32149925e-04,5.70396814e+02
53.69000,9.62744306e-01,2.32152381e-04,5.70403948e+02
53.70000,9.62748674e-01,2.32154838e-04,5.70411085e+02
53.71000,9.62753041e-01,2.32157293e-04,5.70418219e+02
53.72000,9.62757409e-01,2.32159750e-04,5.70425356e+02
53.73000,9.62761776e-01,2.32162206e-04,5.70432491e+02
53.74000,9.62766144e-01,2.32164663e-04,5.70439628e+02
53.75000,9.62770510e-01,2.32167119e-04,5.70446762e+02
53.76000,9.62774876e-01,2.32169575e-04,5.70453896e+02
