"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
87.10000,9.76719059e-01,2.40248720e-04,5.94423221e+02
87.20000,9.76759168e-01,2.40272670e-04,5.94495581e+02
87.30000,9.76799270e-01,2.40296620e-04,5.94567950e+02
87.40000,9.76839361e-01,2.40320567e-04,5.94640315e+02
87.50000,9.76879441e-01,2.40344513e-04,5.94712683e+02
87.60000,9.76919512e-01,2.40368457e-04,5.94785054e+02
87.70000,9.76959574e-01,2.40392400e-04,5.94857427e+02
87.80000,9.76999630e-01,2.40416344e-04,5.94929807e+02
87.90000,9.77039673e-01,2.40440284e-04,5.95002185e+02
88.00000,9.77079706e-01,2.40464223e-04,5.95074565e+02
88.10000,9.77119731e-01,2.40488160e-04,5.95146947e+02
88.20000,9.77159746e-01,2.40512097e-04,5.95219332e+02
88.30000,9.77199754e-01,2.40536033e-04,5.95291725e+02
88.40000,9.77239750e-01,2.40559967e-04,5.95364114e+02
88.50000,9.77279737e-01,2.40583899e-04,5.95436506e+02
88.60000,9.77319714e-01,2.40607830e-04,5.95508901e+02
88.70000,9.77359682e-01,2.40631759e-04,5.95581297e+02
88.80000,9.77399644e-01,2.40655689e-04,5.95653702e+02
88.90000,9.77439593e-01,2.40679616e-04,5.95726103e+02
89.00000,9.77479533e-01,2.40703541e-04,5.95798507e+02
89.10000,9.77519464e-01,2.40727465e-04,5.95870914e+02
89.20000,9.77559385e-01,2.40751388e-04,5.95943322e+02
89.30000,9.77599301e-01,2.40775311e-04,5.96015739e+02
89.40000,9.77639203e-01,2.40799231e-04,5.96088152e+02
89.50000,9.77679097e-01,2.40823150e-04,5.96160568e+02
89.60000,9.77718981e-01,2.40847068e-04,5.96232986e+02
89.70000,9.77758856e-01,2.40870984e-04,5.96305406e+02
89.80000,9.77798725e-01,2.40894901e-04,5.96377834e+02
89.90000,9.77838581e-01,2.40918814e-04,5.96450259e+02
90.00000,9.77878428e-01,2.40942726e-04,5.96522687e+02
90.10000,9.77918266e-01,2.40966637e-04,5.96595117e+02
90.20000,9.77958095e-01,2.40990547e-04,5.96667549e+02
90.30000,9.77997917e-01,2.41014457e-04,5.96739989e+02
90.40000,9.78037727e-01,2.41038364e-04,5.96812426e+02
90.50000,9.78077528e-01,2.41062270e-04,5.96884865e+02
90.60000,9.78117320e-01,2.41086175e-04,5.96957306e+02
90.70000,9.78157103e-01,2.41110078e-04,5.97029750e+02
90.80000,9.78196879e-01,2.41133982e-04,5.97102202e+02
90.90000,9.78236643e-01,2.41157882e-04,5.97174650e+02
91.00000,9.78276398e-01,2.41181782e-04,5.97247101e+02
91.10000,9.78316144e-01,2.41205680e-04,5.97319554e+02
91.20000,9.78355881e-01,2.41229577e-04,5.97392009e+02
91.30000,9.78395611e-01,2.41253474e-04,5.97464472e+02
91.40000,9.78435330e-01,2.41277368e-04,5.97536932e+02
91.50000,9.78475039e-01,2.41301261e-04,5.97609394e+02
91.60000,9.78514739e-01,2.41325153e-04,5.97681859e+02
91.70000,9.78554430e-01,2.41349044e-04,5.97754326e+02
91.80000,9.78594115e-01,2.41372935e-04,5.97826801e+02
91.90000,9.78633787e-01,2.41396823e-04,5.97899272e+02
92.00000,9.78673451e-01,2.41420710e-04,5.97971746e+02
92.10000,9.78713105e-01,2.41444595e-04,5.98044222e+02
92.20000,9.78752751e-01,2.41468480e-04,5.98116700e+02
92.30000,9.78792390e-01,2.41492365e-04,5.98189186e+02
92.40000,9.78832017e-01,2.41516246e-04,5.98261669e+02
92.50000,9.78871635e-01,2.41540127e-04,5.98334154e+02
92.60000,9.78911244e-01,2.41564006e-04,5.98406642e+02
92.70000,9.78950845e-01,2.41587885e-04,5.98479131e+02
92.80000,9.78990439e-01,2.41611763e-04,5.98551629e+02
92.90000,9.79030020e-01,2.41635639e-04,5.98624123e+02
93.00000,9.79069593e-01,2.41659514e-04,5.98696620e+02
93.10000,9.79109157e-01,2.41683387e-04,5.98769118e+02
93.20000,9.79148712e-01,2.41707259e-04,5.98841619e+02
93.30000,9.79188261e-01,2.41731132e-04,5.98914128e+02
93.40000,9.79227798e-01,2.41755002e-04,5.98986634e+02
93.50000,9.79267326e-01,2.41778870e-04,5.99059141e+02
93.60000,9.79306844e-01,2.41802737e-04,5.99131651e+02
93.70000,9.79346354e-01,2.41826604e-04,5.99204163e+02
93.80000,9.79385858e-01,2.41850470e-04,5.99276683e+02
93.90000,9.79425350e-01,2.41874334e-04,5.99349200e+02
94.00000,9.79464833e-01,2.41898197e-04,5.99421719e+02
94.10000,9.79504307e-01,2.41922058e-04,5.99494240e+02
94.20000,9.79543772e-01,2.41945918e-04,5.99566764e+02
94.30000,9.79583231e-01,2.41969779e-04,5.99639295e+02
94.40000,9.79622678e-01,2.41993637e-04,5.99711823e+02
94.50000,9.79662117e-01,2.42017494e-04,5.99784353e+02
94.60000,9.79701546e-01,2.42041349e-04,5.99856885e+02
94.70000,9.79740966e-01,2.42065204e-04,5.99929420e+02
94.80000,9.79780381e-01,2.42089059e-04,6.00001962e+02
94.90000,9.79819784e-01,2.42112911e-04,6.00074501e+02
95.00000,9.79859177e-01,2.42136762e-04,6.00147042e+02
95.10000,9.79898562e-01,2.42160612e-04,6.00219585e+02
95.20000,9.79937938e-01,2.42184460e-04,6.00292131e+02
95.30000,9.79977308e-01,2.42208310e-04,6.00364684e+02
95.40000,9.80016667e-01,2.42232156e-04,6.00437234e+02
95.50000,9.80056016e-01,2.42256001e-04,6.00509786e+02
95.60000,9.80095357e-01,2.42279845e-04,6.00582341e+02
95.70000,9.80134688e-01,2.42303688e-04,6.00654897e+02
95.80000,9.80174014e-01,2.42327532e-04,6.00727461e+02
95.90000,9.80213328e-01,2.42351373e-04,6.00800022e+02
96.00000,9.80252634e-01,2.42375212e-04,6.00872585e+02
96.10000,9.80291930e-01,2.42399051e-04,6.00945151e+02
96.20000,9.80331218e-01,2.42422888e-04,6.01017718e+02
96.30000,9.80370500e-01,2.42446726e-04,6.01090293e+02
96.40000,9.80409770e-01,2.42470561e-04,6.01162865e+02
96.50000,9.80449031e-01,2.42494395e-04,6.01235439e+02
96.60000,9.80488284e-01,2.42518228e-04,6.01308015e+02
96.70000,9.80527528e-01,2.42542060e-04,6.01380593e+02
96.80000,9.80566766e-01,2.42565893e-04,6.01453179e+02
96.90000,9.80605992e-01,2.42589722e-04,6.01525762e+02
97.00000,9.80645209e-01,2.42613551e-04,6.01598347e+02
97.10000,9.80684418e-01,2.42637378e-04,6.01670934e+02
97.20000,9.80723618e-01,2.42661205e-04,6.01743523e+02
97.30000,9.80762813e-01,2.42685032e-04,6.01816119e+02
97.40000,9.80801995e-01,2.42708856e-04,6.01888713e+02
97.50000,9.80841169e-01,2.42732680e-04,6.01961308e+02
97.60000,9.80880335e-01,2.42756502e-04,6.02033906e+02
97.70000,9.80919491e-01,2.42780323e-04,6.02106506e+02
97.80000,9.80958642e-01,2.42804145e-04,6.02179113e+02
97.90000,9.80997781e-01,2.42827963e-04,6.02251717e+02
98.00000,9.81036912e-01,2.42851781e-04,6.02324323e+02
98.10000,9.81076034e-01,2.42875598e-04,6.02396932e+02
98.20000,9.81115147e-01,2.42899414e-04,6.02469542e+02
98.30000,9.81154255e-01,2.42923231e-04,6.02542160e+02
98.40000,9.81193351e-01,2.42947044e-04,6.02614775e+02
98.50000,9.81232438e-01,2.42970857e-04,6.02687392e+02
98.60000,9.81271517e-01,2.42994669e-04,6.02760011e+02
98.70000,9.81310587e-01,2.43018479e-04,6.02832632e+02
98.80000,9.81349652e-01,2.43042291e-04,6.02905261e+02
98.90000,9.81388705e-01,2.43066099e-04,6.02977886e+02
99.00000,9.81427749e-01,2.43089907e-04,6.03050513e+02
99.10000,9.81466785e-01,2.43113713e-04,6.03123143e+02
99.20000,9.81505812e-01,2.43137519e-04,6.03195774e+02
99.30000,9.81544833e-01,2.43161325e-04,6.03268413e+02
99.40000,9.81583843e-01,2.43185128e-04,6.03341049e+02
99.50000,9.81622845e-01,2.43208931e-04,6.03413687e+02
99.60000,9.81661838e-01,2.43232732e-04,6.03486327e+02
99.70000,9.81700822e-01,2.43256533e-04,6.03558969e+02
99.80000,9.81739801e-01,2.43280334e-04,6.03631619e+02
99.90000,9.81778769e-01,2.43304132e-04,6.03704265e+02
100.00000,9.81817727e-01,2.43327930e-04,6.03776913e+02
