"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
49.55000,2.15060150e-01,3.91679527e-05,2.90552654e+03
49.56000,2.15126009e-01,3.91724797e-05,2.90537781e+03
49.57000,2.15191851e-01,3.91770062e-05,2.90522916e+03
49.58000,2.15257725e-01,3.91815355e-05,2.90508045e+03
49.59000,2.15323581e-01,3.91860643e-05,2.90493182e+03
49.60000,2.15389443e-01,3.91905942e-05,2.90478319e+03
49.61000,2.15455338e-01,3.91951270e-05,2.90463452e+03
49.62000,2.15521215e-01,3.91996592e-05,2.90448592e+03
49.63000,2.15587123e-01,3.92041943e-05,2.90433726e+03
49.64000,2.15653014e-01,3.92087288e-05,2.90418868e+03
49.65000,2.15718936e-01,3.92132661e-05,2.90404005e+03
49.66000,2.15784840e-01,3.92178029e-05,2.90389149e+03
49.67000,2.15850752e-01,3.92223408e-05,2.90374293e+03
49.68000,2.15916695e-01,3.92268816e-05,2.90359433e+03
49.69000,2.15982620e-01,3.92314217e-05,2.90344580e+03
49.70000,2.16048577e-01,3.92359648e-05,2.90329722e+03
49.71000,2.16114515e-01,3.92405073e-05,2.90314871e+03
49.72000,2.16180486e-01,3.92450526e-05,2.90300015e+03
49.73000,2.16246438e-01,3.92495973e-05,2.90285166e+03
49.74000,2.16312423e-01,3.92541449e-05,2.90270312e+03
49.75000,2.16378389e-01,3.92586919e-05,2.90255466e+03
49.76000,2.16444362e-01,3.92632401e-05,2.90240620e+03
49.77000,2.16510366e-01,3.92677911e-05,2.90225769e+03
49.78000,2.16576353e-01,3.92723415e-05,2.90210925e+03
49.79000,2.16642371e-01,3.92768948e-05,2.90196077e+03
49.80000,2.16708371e-01,3.92814474e-05,2.90181235e+03
49.81000,2.16774403e-01,3.92860030e-05,2.90166389e+03
49.82000,2.16840417e-01,3.92905579e-05,2.90151550e+03
49.83000,2.16906463e-01,3.92951157e-05,2.90136706e+03
49.84000,2.16972490e-01,3.92996729e-05,2.90121868e+03
49.85000,2.17038524e-01,3.93042312e-05,2.90107032e+03
49.86000,2.17104590e-01,3.93087924e-05,2.90092191e+03
49.87000,2.17170637e-01,3.93133530e-05,2.90077357e+03
49.88000,2.17236716e-01,3.93179165e-05,2.90062518e+03
49.89000,2.17302777e-01,3.93224793e-05,2.90047686e+03
49.90000,2.17368870e-01,3.93270450e-05,2.90032850e+03
49.91000,2.17434944e-01,3.93316101e-05,2.90018020e+03
49.92000,2.17501025e-01,3.93361763e-05,2.90003191e+03
49.93000,2.17567137e-01,3.93407454e-05,2.89988358e+03
49.94000,2.17633232e-01,3.93453139e-05,2.89973532e+03
49.95000,2.17699358e-01,3.93498852e-05,2.89958701e+03
49.96000,2.17765465e-01,3.93544559e-05,2.89943876e+03
49.97000,2.17831605e-01,3.93590295e-05,2.89929047e+03
49.98000,2.17897725e-01,3.93636024e-05,2.89914225e+03
49.99000,2.17963878e-01,3.93681783e-05,2.89899399e+03
50.00000,2.18030012e-01,3.93727534e-05,2.89884579e+03
50.01000,2.18096153e-01,3.93773298e-05,2.89869760e+03
50.02000,2.18162325e-01,3.93819089e-05,2.89854937e+03
50.03000,2.18228479e-01,3.93864875e-05,2.89840120e+03
50.04000,2.18294665e-01,3.93910689e-05,2.89825299e+03
50.05000,2.18360832e-01,3.93956497e-05,2.89810485e+03
50.06000,2.18427031e-01,3.94002333e-05,2.89795666e+03
50.07000,2.18493211e-01,3.94048163e-05,2.89780854e+03
50.08000,2.18559423e-01,3.94094022e-05,2.89766038e+03
50.09000,2.18625616e-01,3.94139875e-05,2.89751228e+03
50.10000,2.18691816e-01,3.94185738e-05,2.89736419e+03
50.11000,2.18758047e-01,3.94231631e-05,2.89721606e+03
50.12000,2.18824260e-01,3.94277516e-05,2.89706800e+03
50.13000,2.18890504e-01,3.94323431e-05,2.89691989e+03
50.14000,2.18956730e-01,3.94369339e-05,2.89677185e+03
50.15000,2.19022988e-01,3.94415276e-05,2.89662376e+03
50.16000,2.19089226e-01,3.94461206e-05,2.89647574e+03
50.17000,2.19155471e-01,3.94507147e-05,2.89632774e+03
50.18000,2.19221748e-01,3.94553117e-05,2.89617968e+03
50.19000,2.19288006e-01,3.94599081e-05,2.89603170e+03
50.20000,2.19354296e-01,3.94645073e-05,2.89588367e+03
50.21000,2.19420567e-01,3.94691059e-05,2.89573571e+03
50.22000,2.19486870e-01,3.94737073e-05,2.89558771e+03
50.23000,2.19553154e-01,3.94783081e-05,2.89543977e+03
50.24000,2.19619469e-01,3.94829117e-05,2.89529179e+03
50.25000,2.19685766e-01,3.94875147e-05,2.89514387e+03
50.26000,2.19752069e-01,3.94921188e-05,2.89499597e+03
50.27000,2.19818403e-01,3.94967258e-05,2.89484802e+03
50.28000,2.19884719e-01,3.95013321e-05,2.89470014e+03
50.29000,2.19951066e-01,3.95059412e-05,2.89455222e+03
50.30000,2.20017395e-01,3.95105497e-05,2.89440436e+03
50.31000,2.20083755e-01,3.95151611e-05,2.89425646e+03
50.32000,2.20150096e-01,3.95197718e-05,2.89410863e+03
50.33000,2.20216469e-01,3.95243854e-05,2.89396075e+03
50.34000,2.20282822e-01,3.95289983e-05,2.89381294e+03
50.35000,2.20349182e-01,3.95336123e-05,2.89366515e+03
50.36000,2.20415574e-01,3.95382291e-05,2.89351731e+03
50.37000,2.20481947e-01,3.95428453e-05,2.89336953e+03
50.38000,2.20548351e-01,3.95474644e-05,2.89322171e+03
50.39000,2.20614736e-01,3.95520827e-05,2.89307397e+03
50.40000,2.20681153e-01,3.95567040e-05,2.89292617e+03
50.41000,2.20747550e-01,3.95613246e-05,2.89277845e+03
50.42000,2.20813954e-01,3.95659462e-05,2.89263073e+03
50.43000,2.20880390e-01,3.95705707e-05,2.89248298e+03
50.44000,2.20946806e-01,3.95751946e-05,2.89233529e+03
50.45000,2.21013254e-01,3.95798213e-05,2.89218755e+03
50.46000,2.21079683e-01,3.95844473e-05,2.89203989e+03
50.47000,2.21146143e-01,3.95890762e-05,2.89189218e+03
50.48000,2.21212584e-01,3.95937044e-05,2.89174454e+03
50.49000,2.21279057e-01,3.95983355e-05,2.89159685e+03
50.50000,2.21345510e-01,3.96029659e-05,2.89144924e+03
50.51000,2.21411970e-01,3.96075973e-05,2.89130163e+03
50.52000,2.21478461e-01,3.96122317e-05,2.89115398e+03
50.53000,2.21544933e-01,3.96168653e-05,2.89100640e+03
50.54000,2.21611437e-01,3.96215018e-05,2.89085878e+03
50.55000,2.21677921e-01,3.96261376e-05,2.89071122e+03
50.56000,2.21744437e-01,3.96307763e-05,2.89056362e+03
50.57000,2.21810933e-01,3.96354143e-05,2.89041609e+03
50.58000,2.21877461e-01,3.96400551e-05,2.89026852e+03
50.59000,2.21943969e-01,3.96446952e-05,2.89012101e+03
50.60000,2.22010484e-01,3.96493365e-05,2.88997352e+03
50.61000,2.22077030e-01,3.96539805e-05,2.88982598e+03
50.62000,2.22143557e-01,3.96586239e-05,2.88967851e+03
50.63000,2.22210115e-01,3.96632702e-05,2.88953100e+03
50.64000,2.22276654e-01,3.96679157e-05,2.88938356e+03
50.65000,2.22343224e-01,3.96725641e-05,2.88923607e+03
50.66000,2.22409775e-01,3.96772118e-05,2.88908865e+03
50.67000,2.22476332e-01,3.96818606e-05,2.88894124e+03
50.68000,2.22542921e-01,3.96865122e-05,2.88879379e+03
50.69000,2.22609490e-01,3.96911631e-05,2.88864641e+03
50.70000,2.22676090e-01,3.96958169e-05,2.88849899e+03
50.71000,2.22742671e-01,3.97004700e-05,2.88835163e+03
50.72000,2.22809283e-01,3.97051259e-05,2.88820423e+03
50.73000,2.22875876e-01,3.97097811e-05,2.88805690e+03
50.74000,2.22942500e-01,3.97144392e-05,2.88790953e+03
50.75000,2.23009105e-01,3.97190965e-05,2.88776222e+03
50.76000,2.23075715e-01,3.97237550e-05,2.88761493e+03
50.77000,2.23142357e-01,3.97284162e-05,2.88746759e+03
50.78000,2.23208980e-01,3.97330768e-05,2.88732032e+03
50.79000,2.23275633e-01,3.97377402e-05,2.88717301e+03
50.80000,2.23342268e-01,3.97424029e-05,2.88702577e+03
50.81000,2.23408933e-01,3.97470685e-05,2.88687849e+03
50.82000,2.23475579e-01,3.97517333e-05,2.88673127e+03
50.83000,2.23542256e-01,3.97564010e-05,2.88658401e+03
50.84000,2.23608914e-01,3.97610679e-05,2.88643682e+03
50.85000,2.23675578e-01,3.97657360e-05,2.88628965e+03
50.86000,2.23742272e-01,3.97704068e-05,2.88614243e+03
50.87000,2.23808948e-01,3.97750770e-05,2.88599527e+03
50.88000,2.23875654e-01,3.97797500e-05,2.88584808e+03
50.89000,2.23942341e-01,3.97844223e-05,2.88570096e+03
50.90000,2.24009059e-01,3.97890974e-05,2.88555379e+03
50.91000,2.24075757e-01,3.97937718e-05,2.88540669e+03
50.92000,2.24142461e-01,3.97984472e-05,2.88525960e+03
50.93000,2.24209197e-01,3.98031255e-05,2.88511247e+03
50.94000,2.24275912e-01,3.98078031e-05,2.88496541e+03
50.95000,2.24342659e-01,3.98124835e-05,2.88481831e+03
50.96000,2.24409386e-01,3.98171632e-05,2.88467128e+03
50.97000,2.24476145e-01,3.98218457e-05,2.88452420e+03
50.98000,2.24542883e-01,3.98265275e-05,2.88437719e+03
50.99000,2.24609653e-01,3.98312121e-05,2.88423014e+03
51.00000,2.24676403e-01,3.98358960e-05,2.88408316e+03
51.01000,2.24743159e-01,3.98405810e-05,2.88393620e+03
51.02000,2.24809946e-01,3.98452688e-05,2.88378919e+03
51.03000,2.24876713e-01,3.98499558e-05,2.88364225e+03
51.04000,2.24943511e-01,3.98546457e-05,2.88349526e+03
51.05000,2.25010289e-01,3.98593349e-05,2.88334835e+03
51.06000,2.25077099e-01,3.98640269e-05,2.88320139e+03
51.07000,2.25143888e-01,3.98687181e-05,2.88305450e+03
51.08000,2.25210709e-01,3.98734122e-05,2.88290757e+03
51.09000,2.25277510e-01,3.98781056e-05,2.88276071e+03
51.10000,2.25344316e-01,3.98827999e-05,2.88261387e+03
51.11000,2.25411154e-01,3.98874972e-05,2.88246698e+03
51.12000,2.25477971e-01,3.98921936e-05,2.88232016e+03
51.13000,2.25544820e-01,3.98968930e-05,2.88217329e+03
51.14000,2.25611649e-01,3.99015915e-05,2.88202650e+03
51.15000,2.25678509e-01,3.99062929e-05,2.88187967e+03
51.16000,2.25745348e-01,3.99109936e-05,2.88173290e+03
51.17000,2.25812194e-01,3.99156953e-05,2.88158615e+03
51.18000,2.25879070e-01,3.99203998e-05,2.88143935e+03
51.19000,2.25945927e-01,3.99251036e-05,2.88129263e+03
51.20000,2.26012814e-01,3.99298102e-05,2.88114586e+03
51.21000,2.26079682e-01,3.99345160e-05,2.88099917e+03
51.22000,2.26146580e-01,3.99392247e-05,2.88085243e+03
51.23000,2.26213458e-01,3.99439326e-05,2.88070576e+03
51.24000,2.26280368e-01,3.99486433e-05,2.88055904e+03
51.25000,2.26347257e-01,3.99533533e-05,2.88041240e+03
51.26000,2.26414152e-01,3.99580644e-05,2.88026577e+03
51.27000,2.26481077e-01,3.99627782e-05,2.88011910e+03
51.28000,2.26547983e-01,3.99674913e-05,2.87997250e+03
51.29000,2.26614920e-01,3.99722072e-05,2.87982586e+03
51.30000,2.26681836e-01,3.99769224e-05,2.87967929e+03
51.31000,2.26748783e-01,3.99816403e-05,2.87953267e+03
51.32000,2.26815711e-01,3.99863576e-05,2.87938613e+03
51.33000,2.26882669e-01,3.99910776e-05,2.87923954e+03
51.34000,2.26949607e-01,3.99957969e-05,2.87909302e+03
51.35000,2.27016550e-01,4.00005172e-05,2.87894652e+03
51.36000,2.27083524e-01,4.00052403e-05,2.87879997e+03
51.37000,2.27150478e-01,4.00099626e-05,2.87865350e+03
51.38000,2.27217463e-01,4.00146878e-05,2.87850698e+03
51.39000,2.27284428e-01,4.00194122e-05,2.87836053e+03
51.40000,2.27351423e-01,4.00241394e-05,2.87821404e+03
51.41000,2.27418398e-01,4.00288659e-05,2.87806763e+03
51.42000,2.27485379e-01,4.00335933e-05,2.87792122e+03
51.43000,2.27552390e-01,4.00383236e-05,2.87777478e+03
51.44000,2.27619381e-01,4.00430531e-05,2.87762840e+03
51.45000,2.27686403e-01,4.00477855e-05,2.87748198e+03
51.46000,2.27753405e-01,4.00525170e-05,2.87733563e+03
51.47000,2.27820437e-01,4.00572514e-05,2.87718924e+03
51.48000,2.27887449e-01,4.00619850e-05,2.87704292e+03
51.49000,2.27954492e-01,4.00667214e-05,2.87689656e+03
51.50000,2.28021515e-01,4.00714570e-05,2.87675027e+03
51.51000,2.28088542e-01,4.00761936e-05,2.87660400e+03
51.52000,2.28155601e-01,4.00809331e-05,2.87645768e+03
51.53000,2.28222639e-01,4.00856717e-05,2.87631143e+03
51.54000,2.28289708e-01,4.00904132e-05,2.87616514e+03
51.55000,2.28356756e-01,4.00951539e-05,2.87601893e+03
51.56000,2.28423835e-01,4.00998974e-05,2.87587267e+03
51.57000,2.28490894e-01,4.01046401e-05,2.87572648e+03
51.58000,2.28557983e-01,4.01093856e-05,2.87558024e+03
51.59000,2.28625052e-01,4.01141303e-05,2.87543408e+03
51.60000,2.28692126e-01,4.01188761e-05,2.87528794e+03
51.61000,2.28759231e-01,4.01236246e-05,2.87514175e+03
51.62000,2.28826315e-01,4.01283724e-05,2.87499563e+03
51.63000,2.28893430e-01,4.01331229e-05,2.87484948e+03
51.64000,2.28960524e-01,4.01378727e-05,2.87470339e+03
51.65000,2.29027649e-01,4.01426252e-05,2.87455726e+03
51.66000,2.29094753e-01,4.01473770e-05,2.87441120e+03
51.67000,2.29161863e-01,4.01521298e-05,2.87426516e+03
51.68000,2.29229003e-01,4.01568854e-05,2.87411907e+03
51.69000,2.29296122e-01,4.01616401e-05,2.87397306e+03
51.70000,2.29363273e-01,4.01663977e-05,2.87382700e+03
51.71000,2.29430402e-01,4.01711545e-05,2.87368102e+03
51.72000,2.29497562e-01,4.01759141e-05,2.87353499e+03
51.73000,2.29564702e-01,4.01806728e-05,2.87338904e+03
51.74000,2.29631872e-01,4.01854344e-05,2.87324304e+03
51.75000,2.29699021e-01,4.01901952e-05,2.87309712e+03
51.76000,2.29766175e-01,4.01949569e-05,2.87295121e+03
51.77000,2.29833360e-01,4.01997215e-05,2.87280526e+03
51.78000,2.29900525e-01,4.02044852e-05,2.87265938e+03
51.79000,2.29967719e-01,4.02092518e-05,2.87251346e+03
51.80000,2.30034893e-01,4.02140175e-05,2.87236760e+03
51.81000,2.30102098e-01,4.02187861e-05,2.87222171e+03
51.82000,2.30169282e-01,4.02235538e-05,2.87207589e+03
51.83000,2.30236496e-01,4.02283243e-05,2.87193003e+03
51.84000,2.30303690e-01,4.02330940e-05,2.87178424e+03
51.85000,2.30370888e-01,4.02378647e-05,2.87163847e+03
51.86000,2.30438117e-01,4.02426382e-05,2.87149265e+03
51.87000,2.30505325e-01,4.02474108e-05,2.87134691e+03
51.88000,2.30572563e-01,4.02521863e-05,2.87120112e+03
51.89000,2.30639781e-01,4.02569609e-05,2.87105541e+03
51.90000,2.30707029e-01,4.02617384e-05,2.87090965e+03
51.91000,2.30774256e-01,4.02665150e-05,2.87076397e+03
51.92000,2.30841489e-01,4.02712925e-05,2.87061830e+03
51.93000,2.30908751e-01,4.02760729e-05,2.87047259e+03
51.94000,2.30975993e-01,4.02808525e-05,2.87032695e+03
51.95000,2.31043265e-01,4.02856348e-05,2.87018127e+03
51.96000,2.31110516e-01,4.02904163e-05,2.87003566e+03
51.97000,2.31177797e-01,4.02952006e-05,2.86989001e+03
51.98000,2.31245058e-01,4.02999841e-05,2.86974444e+03
51.99000,2.31312349e-01,4.03047704e-05,2.86959882e+03
52.00000,2.31379619e-01,4.03095558e-05,2.86945327e+03
52.01000,2.31446893e-01,4.03143422e-05,2.86930774e+03
52.02000,2.31514198e-01,4.03191313e-05,2.86916217e+03
52.03000,2.31581482e-01,4.03239197e-05,2.86901667e+03
52.04000,2.31648796e-01,4.03287108e-05,2.86887113e+03
52.05000,2.31716090e-01,4.03335011e-05,2.86872566e+03
52.06000,2.31783413e-01,4.03382942e-05,2.86858015e+03
52.07000,2.31850716e-01,4.03430864e-05,2.86843472e+03
52.08000,2.31918049e-01,4.03478815e-05,2.86828924e+03
52.09000,2.31985360e-01,4.03526756e-05,2.86814383e+03
52.10000,2.32052677e-01,4.03574708e-05,2.86799844e+03
52.11000,2.32120023e-01,4.03622687e-05,2.86785301e+03
52.12000,2.32187349e-01,4.03670658e-05,2.86770765e+03
52.13000,2.32254705e-01,4.03718656e-05,2.86756225e+03
52.14000,2.32322039e-01,4.03766646e-05,2.86741692e+03
52.15000,2.32389404e-01,4.03814664e-05,2.86727155e+03
52.16000,2.32456748e-01,4.03862673e-05,2.86712626e+03
52.17000,2.32524096e-01,4.03910692e-05,2.86698098e+03
52.18000,2.32591474e-01,4.03958739e-05,2.86683566e+03
52.19000,2.32658832e-01,4.04006777e-05,2.86669041e+03
52.20000,2.32726219e-01,4.04054843e-05,2.86654512e+03
52.21000,2.32793585e-01,4.04102901e-05,2.86639990e+03
52.22000,2.32860982e-01,4.04150986e-05,2.86625464e+03
52.23000,2.32928357e-01,4.04199062e-05,2.86610946e+03
52.24000,2.32995762e-01,4.04247167e-05,2.86596423e+03
52.25000,2.33063146e-01,4.04295262e-05,2.86581908e+03
52.26000,2.33130534e-01,4.04343368e-05,2.86567394e+03
52.27000,2.33197953e-01,4.04391501e-05,2.86552876e+03
52.28000,2.33265350e-01,4.04439625e-05,2.86538366e+03
52.29000,2.33332778e-01,4.04487777e-05,2.86523851e+03
52.30000,2.33400184e-01,4.04535920e-05,2.86509344e+03
52.31000,2.33467620e-01,4.04584092e-05,2.86494832e+03
52.32000,2.33535035e-01,4.04632254e-05,2.86480328e+03
52.33000,2.33602479e-01,4.04680444e-05,2.86465820e+03
52.34000,2.33669903e-01,4.04728625e-05,2.86451319e+03
52.35000,2.33737331e-01,4.04776816e-05,2.86436820e+03
52.36000,2.33804788e-01,4.04825035e-05,2.86422317e+03
52.37000,2.33872225e-01,4.04873244e-05,2.86407821e+03
52.38000,2.33939691e-01,4.04921482e-05,2.86393321e+03
52.39000,2.34007136e-01,4.04969710e-05,2.86378828e+03
52.40000,2.34074611e-01,4.05017967e-05,2.86364331e+03
52.41000,2.34142065e-01,4.05066214e-05,2.86349841e+03
52.42000,2.34209523e-01,4.05114471e-05,2.86335353e+03
52.43000,2.34277010e-01,4.05162756e-05,2.86320862e+03
52.44000,2.34344477e-01,4.05211031e-05,2.86306377e+03
52.45000,2.34411973e-01,4.05259335e-05,2.86291888e+03
52.46000,2.34479448e-01,4.05307629e-05,2.86277407e+03
52.47000,2.34546952e-01,4.05355952e-05,2.86262922e+03
52.48000,2.34614435e-01,4.05404265e-05,2.86248444e+03
52.49000,2.34681948e-01,4.05452606e-05,2.86233962e+03
52.50000,2.34749440e-01,4.05500938e-05,2.86219487e+03
52.51000,2.34816936e-01,4.05549279e-05,2.86205014e+03
52.52000,2.34884461e-01,4.05597648e-05,2.86190537e+03
52.53000,2.34951965e-01,4.05646008e-05,2.86176067e+03
52.54000,2.35019499e-01,4.05694395e-05,2.86161593e+03
52.55000,2.35087011e-01,4.05742774e-05,2.86147126e+03
52.56000,2.35154553e-01,4.05791180e-05,2.86132656e+03
52.57000,2.35222073e-01,4.05839577e-05,2.86118193e+03
52.58000,2.35289623e-01,4.05888002e-05,2.86103726e+03
52.59000,2.35357152e-01,4.05936418e-05,2.86089266e+03
52.60000,2.35424685e-01,4.05984843e-05,2.86074808e+03
52.61000,2.35492247e-01,4.06033295e-05,2.86060346e+03
52.62000,2.35559788e-01,4.06081739e-05,2.86045891e+03
52.63000,2.35627358e-01,4.06130210e-05,2.86031432e+03
52.64000,2.35694907e-01,4.06178672e-05,2.86016981e+03
52.65000,2.35762485e-01,4.06227161e-05,2.86002525e+03
52.66000,2.35830042e-01,4.06275641e-05,2.85988077e+03
52.67000,2.35897603e-01,4.06324131e-05,2.85973631e+03
52.68000,2.35965193e-01,4.06372648e-05,2.85959181e+03
52.69000,2.36032762e-01,4.06421156e-05,2.85944737e+03
52.70000,2.36100360e-01,4.06469692e-05,2.85930291e+03
52.71000,2.36167937e-01,4.06518218e-05,2.85915851e+03
52.72000,2.36235543e-01,4.06566772e-05,2.85901407e+03
52.73000,2.36303127e-01,4.06615316e-05,2.85886971e+03
52.74000,2.36370741e-01,4.06663888e-05,2.85872531e+03
52.75000,2.36438334e-01,4.06712451e-05,2.85858098e+03
52.76000,2.36505930e-01,4.06761023e-05,2.85843667e+03
52.77000,2.36573556e-01,4.06809623e-05,2.85829232e+03
52.78000,2.36641159e-01,4.06858213e-05,2.85814804e+03
52.79000,2.36708793e-01,4.06906831e-05,2.85800373e+03
52.80000,2.36776404e-01,4.06955439e-05,2.85785948e+03
52.81000,2.36844046e-01,4.07004075e-05,2.85771520e+03
52.82000,2.36911665e-01,4.07052701e-05,2.85757099e+03
52.83000,2.36979314e-01,4.07101355e-05,2.85742675e+03
52.84000,2.37046940e-01,4.07150000e-05,2.85728257e+03
52.85000,2.37114571e-01,4.07198654e-05,2.85713841e+03
52.86000,2.37182231e-01,4.07247335e-05,2.85699422e+03
52.87000,2.37249869e-01,4.07296007e-05,2.85685010e+03
52.88000,2.37317537e-01,4.07344706e-05,2.85670594e+03
52.89000,2.37385183e-01,4.07393396e-05,2.85656185e+03
52.90000,2.37452858e-01,4.07442113e-05,2.85641772e+03
52.91000,2.37520511e-01,4.07490821e-05,2.85627367e+03
52.92000,2.37588168e-01,4.07539537e-05,2.85612963e+03
52.93000,2.37655854e-01,4.07588282e-05,2.85598556e+03
52.94000,2.37723519e-01,4.07637016e-05,2.85584156e+03
52.95000,2.37791212e-01,4.07685779e-05,2.85569752e+03
52.96000,2.37858884e-01,4.07734531e-05,2.85555355e+03
52.97000,2.37926585e-01,4.07783311e-05,2.85540955e+03
52.98000,2.37994264e-01,4.07832082e-05,2.85526562e+03
52.99000,2.38061972e-01,4.07880880e-05,2.85512165e+03
53.00000,2.38129658e-01,4.07929668e-05,2.85497775e+03
53.01000,2.38197348e-01,4.07978465e-05,2.85483387e+03
53.02000,2.38265067e-01,4.08027290e-05,2.85468996e+03
53.03000,2.38332764e-01,4.08076105e-05,2.85454612e+03
53.04000,2.38400491e-01,4.08124947e-05,2.85440223e+03
53.05000,2.38468195e-01,4.08173780e-05,2.85425843e+03
53.06000,2.38535928e-01,4.08222640e-05,2.85411458e+03
53.07000,2.38603639e-01,4.08271490e-05,2.85397081e+03
53.08000,2.38671380e-01,4.08320368e-05,2.85382700e+03
53.09000,2.38739098e-01,4.08369236e-05,2.85368326e+03
53.10000,2.38806820e-01,4.08418113e-05,2.85353954e+03
53.11000,2.38874571e-01,4.08467017e-05,2.85339579e+03
53.12000,2.38942300e-01,4.08515912e-05,2.85325210e+03
53.13000,2.39010058e-01,4.08564834e-05,2.85310838e+03
53.14000,2.39077794e-01,4.08613746e-05,2.85296473e+03
53.15000,2.39145559e-01,4.08662685e-05,2.85282105e+03
53.16000,2.39213302e-01,4.08711615e-05,2.85267744e+03
53.17000,2.39281048e-01,4.08760553e-05,2.85253384e+03
53.18000,2.39348823e-01,4.08809519e-05,2.85239021e+03
53.19000,2.39416576e-01,4.08858475e-05,2.85224665e+03
53.20000,2.39484358e-01,4.08907458e-05,2.85210306e+03
53.21000,2.39552118e-01,4.08956432e-05,2.85195954e+03
53.22000,2.39619907e-01,4.09005432e-05,2.85181598e+03
53.23000,2.39687673e-01,4.09054423e-05,2.85167249e+03
53.24000,2.39755469e-01,4.09103441e-05,2.85152897e+03
53.25000,2.39823242e-01,4.09152449e-05,2.85138552e+03
53.26000,2.39891019e-01,4.09201466e-05,2.85124209e+03
53.27000,2.39958824e-01,4.09250510e-05,2.85109862e+03
53.28000,2.40026608e-01,4.09299544e-05,2.85095522e+03
53.29000,2.40094420e-01,4.09348606e-05,2.85081179e+03
53.30000,2.40162210e-01,4.09397657e-05,2.85066843e+03
53.31000,2.40230029e-01,4.09446736e-05,2.85052504e+03
53.32000,2.40297825e-01,4.09495804e-05,2.85038171e+03
53.33000,2.40365650e-01,4.09544900e-05,2.85023835e+03
53.34000,2.40433453e-01,4.09593986e-05,2.85009507e+03
53.35000,2.40501259e-01,4.09643081e-05,2.84995180e+03
53.36000,2.40569094e-01,4.09692202e-05,2.84980850e+03
53.37000,2.40636907e-01,4.09741314e-05,2.84966526e+03
53.38000,2.40704748e-01,4.09790453e-05,2.84952200e+03
53.39000,2.40772567e-01,4.09839582e-05,2.84937880e+03
53.40000,2.40840415e-01,4.09888738e-05,2.84923557e+03
53.41000,2.40908240e-01,4.09937884e-05,2.84909241e+03
53.42000,2.40976069e-01,4.09987038e-05,2.84894927e+03
53.43000,2.41043926e-01,4.10036220e-05,2.84880610e+03
53.44000,2.41111761e-01,4.10085391e-05,2.84866300e+03
53.45000,2.41179624e-01,4.10134589e-05,2.84851986e+03
53.46000,2.41247465e-01,4.10183778e-05,2.84837679e+03
53.47000,2.41315335e-01,4.10232993e-05,2.84823369e+03
53.48000,2.41383182e-01,4.10282199e-05,2.84809067e+03
53.49000,2.41451058e-01,4.10331431e-05,2.84794760e+03
53.50000,2.41518911e-01,4.10380654e-05,2.84780461e+03
53.51000,2.41586768e-01,4.10429884e-05,2.84766164e+03
53.52000,2.41654653e-01,4.10479142e-05,2.84751863e+03
53.53000,2.41722515e-01,4.10528390e-05,2.84737570e+03
53.54000,2.41790406e-01,4.10577664e-05,2.84723273e+03
53.55000,2.41858275e-01,4.10626929e-05,2.84708983e+03
53.56000,2.41926172e-01,4.10676220e-05,2.84694690e+03
53.57000,2.41994046e-01,4.10725501e-05,2.84680404e+03
53.58000,2.42061950e-01,4.10774810e-05,2.84666114e+03
53.59000,2.42129830e-01,4.10824108e-05,2.84651832e+03
53.60000,2.42197713e-01,4.10873414e-05,2.84637552e+03
53.61000,2.42265625e-01,4.10922747e-05,2.84623268e+03
53.62000,2.42333514e-01,4.10972070e-05,2.84608991e+03
53.63000,2.42401432e-01,4.11021420e-05,2.84594711e+03
53.64000,2.42469327e-01,4.11070760e-05,2.84580438e+03
53.65000,2.42537251e-01,4.11120127e-05,2.84566162e+03
53.66000,2.42605152e-01,4.11169483e-05,2.84551893e+03
53.67000,2.42673055e-01,4.11218847e-05,2.84537626e+03
53.68000,2.42740988e-01,4.11268239e-05,2.84523355e+03
53.69000,2.42808897e-01,4.11317620e-05,2.84509092e+03
53.70000,2.42876835e-01,4.11367028e-05,2.84494825e+03
53.71000,2.42944750e-01,4.11416426e-05,2.84480566e+03
53.72000,2.43012694e-01,4.11465851e-05,2.84466303e+03
53.73000,2.43080614e-01,4.11515265e-05,2.84452047e+03
53.74000,2.43148563e-01,4.11564706e-05,2.84437788e+03
53.75000,2.43216490e-01,4.11614136e-05,2.84423536e+03
53.76000,2.43284419e-01,4.11663575e-05,2.84409286e+03
53.77000,2.43352376e-01,4.11713041e-05,2.84395033e+03
53.78000,2.43420311e-01,4.11762496e-05,2.84380787e+03
53.79000,2.43488274e-01,4.11811978e-05,2.84366537e+03
53.80000,2.43556213e-01,4.11861450e-05,2.84352295e+03
53.81000,2.43624182e-01,4.11910948e-05,2.84338049e+03
53.82000,2.43692127e-01,4.11960436e-05,2.84323811e+03
53.83000,2.43760101e-01,4.12009951e-05,2.84309569e+03
53.84000,2.43828052e-01,4.12059455e-05,2.84295335e+03
53.85000,2.43896005e-01,4.12108967e-05,2.84281102e+03
53.86000,2.43963987e-01,4.12158506e-05,2.84266866e+03
53.87000,2.44031946e-01,4.12208034e-05,2.84252638e+03
53.88000,2.44099933e-01,4.12257590e-05,2.84238405e+03
53.89000,2.44167897e-01,4.12307134e-05,2.84224181e+03
53.90000,2.44235889e-01,4.12356706e-05,2.84209952e+03
