"pressure [MPa]","density [g/ml]","viscosity [Pa*s]","enthalpy [kJ/kg]"
43.50000,1.76762554e-01,3.66558665e-05,2.99659261e+03
43.60000,1.77367273e-01,3.66935428e-05,2.99508080e+03
43.70000,1.77973050e-01,3.67313530e-05,2.99356881e+03
43.80000,1.78579836e-01,3.67692942e-05,2.99205676e+03
43.90000,1.79187673e-01,3.68073692e-05,2.99054457e+03
44.00000,1.79796512e-01,3.68455751e-05,2.98903235e+03
44.10000,1.80406373e-01,3.68839133e-05,2.98752008e+03
44.20000,1.81017276e-01,3.69223851e-05,2.98600770e+03
44.30000,1.81629170e-01,3.69609876e-05,2.98449536e+03
44.40000,1.82242100e-01,3.69997235e-05,2.98298295e+03
44.50000,1.82856013e-01,3.70385898e-05,2.98147060e+03
44.60000,1.83470931e-01,3.70775879e-05,2.97995828e+03
44.70000,1.84086873e-01,3.71167191e-05,2.97844595e+03
44.80000,1.84703787e-01,3.71559804e-05,2.97693373e+03
44.90000,1.85321718e-01,3.71953746e-05,2.97542153e+03
45.00000,1.85940613e-01,3.72348985e-05,2.97390948e+03
45.10000,1.86560493e-01,3.72745536e-05,2.97239755e+03
45.20000,1.87181376e-01,3.73143411e-05,2.97088568e+03
45.30000,1.87803211e-01,3.73542578e-05,2.96937403e+03
45.40000,1.88426041e-01,3.73943067e-05,2.96786248e+03
45.50000,1.89049814e-01,3.74344844e-05,2.96635118e+03
45.60000,1.89674549e-01,3.74747924e-05,2.96484008e+03
45.70000,1.90300266e-01,3.75152320e-05,2.96332914e+03
45.80000,1.90926911e-01,3.75557998e-05,2.96181850e+03
45.90000,1.91554529e-01,3.75964987e-05,2.96030806e+03
46.00000,1.92183065e-01,3.76373255e-05,2.95879796e+03
46.10000,1.92812539e-01,3.76782813e-05,2.95728815e+03
46.20000,1.93442970e-01,3.77193677e-05,2.95577861e+03
46.30000,1.94074304e-01,3.77605810e-05,2.95426945e+03
46.40000,1.94706585e-01,3.78019244e-05,2.95276059e+03
46.50000,1.95339758e-01,3.78433942e-05,2.95125215e+03
46.60000,1.95973843e-01,3.78849918e-05,2.94974411e+03
46.70000,1.96608858e-01,3.79267186e-05,2.94823642e+03
46.80000,1.97244748e-01,3.79685710e-05,2.94672923e+03
46.90000,1.97881558e-01,3.80105519e-05,2.94522242e+03
47.00000,1.98519231e-01,3.80526578e-05,2.94371614e+03
47.10000,1.99157787e-01,3.80948899e-05,2.94221035e+03
47.20000,1.99797244e-01,3.81372496e-05,2.94070501e+03
47.30000,2.00437547e-01,3.81797333e-05,2.93920026e+03
47.40000,2.01078738e-01,3.82223438e-05,2.93769599e+03
47.50000,2.01720763e-01,3.82650775e-05,2.93619236e+03
47.60000,2.02363639e-01,3.83079357e-05,2.93468931e+03
47.70000,2.03007384e-01,3.83509197e-05,2.93318682e+03
47.80000,2.03651943e-01,3.83940258e-05,2.93168501e+03
47.90000,2.04297359e-01,3.84372568e-05,2.93018380e+03
48.00000,2.04943574e-01,3.84806090e-05,2.92868331e+03
48.10000,2.05590608e-01,3.85240837e-05,2.92718351e+03
48.20000,2.06238477e-01,3.85676822e-05,2.92568437e+03
48.30000,2.06887125e-01,3.86114005e-05,2.92418601e+03
48.40000,2.07536595e-01,3.86552417e-05,2.92268835e+03
48.50000,2.08186830e-01,3.86992019e-05,2.92119153e+03
48.60000,2.08837846e-01,3.87432823e-05,2.91969549e+03
48.70000,2.09489662e-01,3.87874841e-05,2.91820021e+03
48.80000,2.10142220e-01,3.88318035e-05,2.91670583e+03
48.90000,2.10795563e-01,3.88762433e-05,2.91521225e+03
49.00000,2.11449633e-01,3.89207997e-05,2.91371960e+03
49.10000,2.12104446e-01,3.89654737e-05,2.91222784e+03
49.20000,2.12760021e-01,3.90102667e-05,2.91073695e+03
49.30000,2.13416298e-01,3.90551746e-05,2.90924706e+03
49.40000,2.14073321e-01,3.91002002e-05,2.90775808e+03
49.50000,2.14731031e-01,3.91453398e-05,2.90627013e+03
49.60000,2.15389443e-01,3.91905942e-05,2.90478319e+03
49.70000,2.16048577e-01,3.92359648e-05,2.90329722e+03
49.80000,2.16708371e-01,3.92814474e-05,2.90181235e+03
49.90000,2.17368870e-01,3.93270450e-05,2.90032850e+03
50.00000,2.18030012e-01,3.93727534e-05,2.89884579e+03
50.10000,2.18691816e-01,3.94185738e-05,2.89736419e+03
50.20000,2.19354296e-01,3.94645073e-05,2.89588367e+03
50.30000,2.20017395e-01,3.95105497e-05,2.89440436e+03
50.40000,2.20681153e-01,3.95567040e-05,2.89292617e+03
50.50000,2.21345510e-01,3.96029659e-05,2.89144924e+03
50.60000,2.22010484e-01,3.96493365e-05,2.88997352e+03
50.70000,2.22676090e-01,3.96958169e-05,2.88849899e+03
50.80000,2.23342268e-01,3.97424029e-05,2.88702577e+03
50.90000,2.24009059e-01,3.97890974e-05,2.88555379e+03
51.00000,2.24676403e-01,3.98358960e-05,2.88408316e+03
51.10000,2.25344316e-01,3.98827999e-05,2.88261387e+03
51.20000,2.26012814e-01,3.99298102e-05,2.88114586e+03
51.30000,2.26681836e-01,3.99769224e-05,2.87967929e+03
51.40000,2.27351423e-01,4.00241394e-05,2.87821404e+03
51.50000,2.28021515e-01,4.00714570e-05,2.87675027e+03
51.60000,2.28692126e-01,4.01188761e-05,2.87528794e+03
51.70000,2.29363273e-01,4.01663977e-05,2.87382700e+03
51.80000,2.30034893e-01,4.02140175e-05,2.87236760e+03
51.90000,2.30707029e-01,4.02617384e-05,2.87090965e+03
52.00000,2.31379619e-01,4.03095558e-05,2.86945327e+03
52.10000,2.32052677e-01,4.03574708e-05,2.86799844e+03
52.20000,2.32726219e-01,4.04054843e-05,2.86654512e+03
52.30000,2.33400184e-01,4.04535920e-05,2.86509344e+03
52.40000,2.34074611e-01,4.05017967e-05,2.86364331e+03
52.50000,2.34749440e-01,4.05500938e-05,2.86219487e+03
52.60000,2.35424685e-01,4.05984843e-05,2.86074808e+03
52.70000,2.36100360e-01,4.06469692e-05,2.85930291e+03
52.80000,2.36776404e-01,4.06955439e-05,2.85785948e+03
52.90000,2.37452858e-01,4.07442113e-05,2.85641772e+03
53.00000,2.38129658e-01,4.07929668e-05,2.85497775e+03
53.10000,2.38806820e-01,4.08418113e-05,2.85353954e+03
53.20000,2.39484358e-01,4.08907458e-05,2.85210306e+03
53.30000,2.40162210e-01,4.09397657e-05,2.85066843e+03
53.40000,2.40840415e-01,4.09888738e-05,2.84923557e+03
53.50000,2.41518911e-01,4.10380654e-05,2.84780461e+03
53.60000,2.42197713e-01,4.10873414e-05,2.84637552e+03
53.70000,2.42876835e-01,4.11367028e-05,2.84494825e+03
53.80000,2.43556213e-01,4.11861450e-05,2.84352295e+03
53.90000,2.44235889e-01,4.12356706e-05,2.84209952e+03
54.00000,2.44915798e-01,4.12852750e-05,2.84067810e+03
54.10000,2.45595956e-01,4.13349591e-05,2.83925865e+03
54.20000,2.46276376e-01,4.13847238e-05,2.83784114e+03
54.30000,2.46956994e-01,4.14345643e-05,2.83642569e+03
54.40000,2.47637852e-01,4.14844835e-05,2.83501222e+03
54.50000,2.48318885e-01,4.15344766e-05,2.83360086e+03
54.60000,2.49000107e-01,4.15845443e-05,2.83219157e+03
54.70000,2.49681534e-01,4.16346878e-05,2.83078433e+03
54.80000,2.50363099e-01,4.16849020e-05,2.82937926e+03
54.90000,2.51044845e-01,4.17351899e-05,2.82797627e+03
55.00000,2.51726707e-01,4.17855466e-05,2.82657549e+03
55.10000,2.52408698e-01,4.18359729e-05,2.82517688e+03
55.20000,2.53090834e-01,4.18864697e-05,2.82378042e+03
55.30000,2.53773049e-01,4.19370323e-05,2.82238624e+03
55.40000,2.54455384e-01,4.19876632e-05,2.82099423e+03
55.50000,2.55137775e-01,4.20383577e-05,2.81960454e+03
55.60000,2.55820235e-01,4.20891167e-05,2.81821713e+03
55.70000,2.56502779e-01,4.21399409e-05,2.81683196e+03
55.80000,2.57185342e-01,4.21908255e-05,2.81544916e+03
55.90000,2.57867964e-01,4.22417732e-05,2.81406865e+03
56.00000,2.58550581e-01,4.22927792e-05,2.81269055e+03
56.10000,2.59233207e-01,4.23438442e-05,2.81131482e+03
56.20000,2.59915855e-01,4.23949692e-05,2.80994144e+03
56.30000,2.60598461e-01,4.24461491e-05,2.80857053e+03
56.40000,2.61281066e-01,4.24973867e-05,2.80720200e+03
56.50000,2.61963604e-01,4.25486772e-05,2.80583597e+03
56.60000,2.62646089e-01,4.26000212e-05,2.80447242e+03
56.70000,2.63328536e-01,4.26514197e-05,2.80311131e+03
56.80000,2.64010879e-01,4.27028677e-05,2.80175277e+03
56.90000,2.64693159e-01,4.27543679e-05,2.80039670e+03
57.00000,2.65375311e-01,4.28059154e-05,2.79904323e+03
57.10000,2.66057350e-01,4.28575110e-05,2.79769233e+03
57.20000,2.66739288e-01,4.29091555e-05,2.79634397e+03
57.30000,2.67421062e-01,4.29608439e-05,2.79499826e+03
57.40000,2.68102711e-01,4.30125790e-05,2.79365513e+03
57.50000,2.68784172e-01,4.30643558e-05,2.79231469e+03
57.60000,2.69465457e-01,4.31161751e-05,2.79097690e+03
57.70000,2.70146581e-01,4.31680378e-05,2.78964175e+03
57.80000,2.70827480e-01,4.32199387e-05,2.78830934e+03
57.90000,2.71508193e-01,4.32718808e-05,2.78697959e+03
58.00000,2.72188656e-01,4.33238589e-05,2.78565262e+03
58.10000,2.72868884e-01,4.33758739e-05,2.78432840e+03
58.20000,2.73548889e-01,4.34279266e-05,2.78300690e+03
58.30000,2.74228609e-01,4.34800120e-05,2.78168823e+03
58.40000,2.74908083e-01,4.35321330e-05,2.78037231e+03
58.50000,2.75587246e-01,4.35842843e-05,2.77905926e+03
58.60000,2.76266114e-01,4.36364669e-05,2.77774904e+03
58.70000,2.76944701e-01,4.36886817e-05,2.77644163e+03
58.80000,2.77622941e-01,4.37409235e-05,2.77513713e+03
58.90000,2.78300876e-01,4.37931953e-05,2.77383546e+03
59.00000,2.78978442e-01,4.38454918e-05,2.77253674e+03
59.10000,2.79655653e-01,4.38978141e-05,2.77124094e+03
59.20000,2.80332524e-01,4.39501629e-05,2.76994802e+03
59.30000,2.81008990e-01,4.40025332e-05,2.76865810e+03
59.40000,2.81685093e-01,4.40549278e-05,2.76737109e+03
59.50000,2.82360768e-01,4.41073418e-05,2.76608712e+03
59.60000,2.83036031e-01,4.41597758e-05,2.76480613e+03
59.70000,2.83710896e-01,4.42122309e-05,2.76352810e+03
59.80000,2.84385300e-01,4.42647020e-05,2.76225315e+03
59.90000,2.85059282e-01,4.43171920e-05,2.76098119e+03
60.00000,2.85732782e-01,4.43696957e-05,2.75971233e+03
60.10000,2.86405813e-01,4.44222141e-05,2.75844653e+03
60.20000,2.87078390e-01,4.44747482e-05,2.75718377e+03
60.30000,2.87750450e-01,4.45272928e-05,2.75592415e+03
60.40000,2.88422035e-01,4.45798509e-05,2.75466759e+03
60.50000,2.89093082e-01,4.46324174e-05,2.75341420e+03
60.60000,2.89763606e-01,4.46849933e-05,2.75216395e+03
60.70000,2.90433623e-01,4.47375795e-05,2.75091679e+03
60.80000,2.91103070e-01,4.47901710e-05,2.74967284e+03
60.90000,2.91771989e-01,4.48427708e-05,2.74843202e+03
61.00000,2.92440318e-01,4.48953738e-05,2.74719443e+03
61.10000,2.93108073e-01,4.49479809e-05,2.74596003e+03
61.20000,2.93775269e-01,4.50005933e-05,2.74472879e+03
61.30000,2.94441846e-01,4.50532058e-05,2.74350081e+03
61.40000,2.95107843e-01,4.51058216e-05,2.74227602e+03
61.50000,2.95773203e-01,4.51584356e-05,2.74105451e+03
61.60000,2.96437939e-01,4.52110488e-05,2.73983625e+03
61.70000,2.97102068e-01,4.52636623e-05,2.73862120e+03
61.80000,2.97765530e-01,4.53162711e-05,2.73740946e+03
61.90000,2.98428368e-01,4.53688782e-05,2.73620095e+03
62.00000,2.99090521e-01,4.54214789e-05,2.73499577e+03
62.10000,2.99752005e-01,4.54740741e-05,2.73379388e+03
62.20000,3.00412839e-01,4.55266649e-05,2.73259524e+03
62.30000,3.01072962e-01,4.55792464e-05,2.73139995e+03
62.40000,3.01732417e-01,4.56318218e-05,2.73020792e+03
62.50000,3.02391147e-01,4.56843862e-05,2.72901926e+03
62.60000,3.03049167e-01,4.57369408e-05,2.72783391e+03
62.70000,3.03706496e-01,4.57894867e-05,2.72665184e+03
62.80000,3.04363075e-01,4.58420190e-05,2.72547315e+03
62.90000,3.05018949e-01,4.58945411e-05,2.72429774e+03
63.00000,3.05674060e-01,4.59470481e-05,2.72312570e+03
63.10000,3.06328426e-01,4.59995413e-05,2.72195701e+03
63.20000,3.06982066e-01,4.60520219e-05,2.72079160e+03
63.30000,3.07634923e-01,4.61044852e-05,2.71962957e+03
63.40000,3.08287042e-01,4.61569344e-05,2.71847083e+03
63.50000,3.08938367e-01,4.62093650e-05,2.71731547e+03
63.60000,3.09588917e-01,4.62617783e-05,2.71616344e+03
63.70000,3.10238713e-01,4.63141755e-05,2.71501468e+03
63.80000,3.10887699e-01,4.63665522e-05,2.71386929e+03
63.90000,3.11535920e-01,4.64189117e-05,2.71272718e+03
64.00000,3.12183324e-01,4.64712495e-05,2.71158841e+03
64.10000,3.12829930e-01,4.65235670e-05,2.71045295e+03
64.20000,3.13475735e-01,4.65758637e-05,2.70932077e+03
64.30000,3.14120786e-01,4.66281432e-05,2.70819179e+03
64.40000,3.14764981e-01,4.66803970e-05,2.70706616e+03
64.50000,3.15408366e-01,4.67326287e-05,2.70594379e+03
64.60000,3.16050940e-01,4.67848380e-05,2.70482466e+03
64.70000,3.16692702e-01,4.68370245e-05,2.70370876e+03
64.80000,3.17333698e-01,4.68891918e-05,2.70259598e+03
64.90000,3.17973831e-01,4.69413318e-05,2.70148647e+03
65.00000,3.18613148e-01,4.69934482e-05,2.70038012e+03
65.10000,3.19251651e-01,4.70455408e-05,2.69927692e+03
65.20000,3.19889340e-01,4.70976094e-05,2.69817685e+03
65.30000,3.20526264e-01,4.71496580e-05,2.69707978e+03
65.40000,3.21162329e-01,4.72016786e-05,2.69598586e+03
65.50000,3.21797585e-01,4.72536751e-05,2.69489498e+03
65.60000,3.22432035e-01,4.73056475e-05,2.69380710e+03
65.70000,3.23065682e-01,4.73575960e-05,2.69272218e+03
65.80000,3.23698580e-01,4.74095246e-05,2.69164012e+03
65.90000,3.24330636e-01,4.74614258e-05,2.69056103e+03
66.00000,3.24961904e-01,4.75133036e-05,2.68948479e+03
66.10000,3.25592390e-01,4.75651584e-05,2.68841135e+03
66.20000,3.26222102e-01,4.76169906e-05,2.68734067e+03
66.30000,3.26851094e-01,4.76688046e-05,2.68627261e+03
66.40000,3.27479279e-01,4.77205930e-05,2.68520729e+03
66.50000,3.28106715e-01,4.77723604e-05,2.68414456e+03
66.60000,3.28733412e-01,4.78241075e-05,2.68308437e+03
66.70000,3.29351649e-01,4.78751958e-05,2.68196282e+03
66.80000,3.29975913e-01,4.79268222e-05,2.68090907e+03
66.90000,3.30599169e-01,4.79784055e-05,2.67985863e+03
67.00000,3.31221461e-01,4.80299489e-05,2.67881140e+03
67.10000,3.31842783e-01,4.80814518e-05,2.67776740e+03
67.20000,3.32463130e-01,4.81329137e-05,2.67672661e+03
67.30000,3.33082544e-01,4.81843379e-05,2.67568895e+03
67.40000,3.33700927e-01,4.82357158e-05,2.67465458e+03
67.50000,3.34318322e-01,4.82870510e-05,2.67362343e+03
67.60000,3.34934723e-01,4.83383427e-05,2.67259547e+03
67.70000,3.35550126e-01,4.83895904e-05,2.67157072e+03
67.80000,3.36164574e-01,4.84407976e-05,2.67054908e+03
67.90000,3.36777969e-01,4.84919558e-05,2.66953072e+03
68.00000,3.37390354e-01,4.85430684e-05,2.66851554e+03
68.10000,3.38001725e-01,4.85941348e-05,2.66750355e+03
68.20000,3.38612079e-01,4.86451547e-05,2.66649474e+03
68.30000,3.39221457e-01,4.86961313e-05,2.66548903e+03
68.40000,3.39829763e-01,4.87470564e-05,2.66448657e+03
68.50000,3.40437041e-01,4.87979333e-05,2.66348727e+03
68.60000,3.41043286e-01,4.88487617e-05,2.66249114e+03
68.70000,3.41648496e-01,4.88995410e-05,2.66149817e+03
68.80000,3.42252713e-01,4.89502746e-05,2.66050827e+03
68.90000,3.42855842e-01,4.90009543e-05,2.65952160e+03
69.00000,3.43457926e-01,4.90515836e-05,2.65853807e+03
69.10000,3.44058962e-01,4.91021620e-05,2.65755768e+03
69.20000,3.44658948e-01,4.91526892e-05,2.65658041e+03
69.30000,3.45257924e-01,4.92031684e-05,2.65560621e+03
69.40000,3.45855799e-01,4.92535916e-05,2.65463519e+03
69.50000,3.46452615e-01,4.93039622e-05,2.65366729e+03
69.60000,3.47048368e-01,4.93542799e-05,2.65270250e+03
69.70000,3.47643058e-01,4.94045442e-05,2.65174081e+03
69.80000,3.48236726e-01,4.94547585e-05,2.65078215e+03
69.90000,3.48829280e-01,4.95049150e-05,2.64982665e+03
70.00000,3.49420763e-01,4.95550169e-05,2.64887423e+03
70.10000,3.50011173e-01,4.96050639e-05,2.64792489e+03
70.20000,3.50600507e-01,4.96550557e-05,2.64697863e+03
70.30000,3.51188808e-01,4.97049957e-05,2.64603536e+03
70.40000,3.51775985e-01,4.97548760e-05,2.64509522e+03
70.50000,3.52362081e-01,4.98047000e-05,2.64415813e+03
70.60000,3.52947093e-01,4.98544675e-05,2.64322408e+03
70.70000,3.53531021e-01,4.99041780e-05,2.64229308e+03
70.80000,3.54113907e-01,4.99538350e-05,2.64136504e+03
70.90000,3.54695660e-01,5.00034307e-05,2.64044009e+03
71.00000,3.55276324e-01,5.00529686e-05,2.63951816e+03
71.10000,3.55855896e-01,5.01024483e-05,2.63859924e+03
71.20000,3.56434377e-01,5.01518695e-05,2.63768333e+03
71.30000,3.57011807e-01,5.02012358e-05,2.63677034e+03
71.40000,3.57588099e-01,5.02505393e-05,2.63586041e+03
71.50000,3.58163294e-01,5.02997835e-05,2.63495347e+03
71.60000,3.58737392e-01,5.03489682e-05,2.63404950e+03
71.70000,3.59310392e-01,5.03980931e-05,2.63314849e+03
71.80000,3.59882335e-01,5.04471616e-05,2.63225038e+03
71.90000,3.60453135e-01,5.04961660e-05,2.63135529e+03
72.00000,3.61022834e-01,5.05451099e-05,2.63046314e+03
72.10000,3.61591431e-01,5.05939930e-05,2.62957393e+03
72.20000,3.62158925e-01,5.06428150e-05,2.62868765e+03
72.30000,3.62725360e-01,5.06915796e-05,2.62780423e+03
72.40000,3.63290646e-01,5.07402789e-05,2.62692378e+03
72.50000,3.63854828e-01,5.07889165e-05,2.62604624e+03
72.60000,3.64417906e-01,5.08374922e-05,2.62517160e+03
72.70000,3.64979877e-01,5.08860058e-05,2.62429985e+03
72.80000,3.65540785e-01,5.09344608e-05,2.62343092e+03
72.90000,3.66100544e-01,5.09828495e-05,2.62256492e+03
73.00000,3.66659197e-01,5.10311756e-05,2.62170180e+03
73.10000,3.67216743e-01,5.10794389e-05,2.62084153e+03
73.20000,3.67773181e-01,5.11276390e-05,2.61998411e+03
73.30000,3.68328555e-01,5.11757797e-05,2.61912946e+03
73.40000,3.68882779e-01,5.12238532e-05,2.61827772e+03
73.50000,3.69435896e-01,5.12718632e-05,2.61742880e+03
73.60000,3.69987905e-01,5.13198095e-05,2.61658270e+03
73.70000,3.70538807e-01,5.13676920e-05,2.61573941e+03
73.80000,3.71088644e-01,5.14155141e-05,2.61489886e+03
73.90000,3.71637332e-01,5.14632683e-05,2.61406116e+03
74.00000,3.72184913e-01,5.15109583e-05,2.61322624e+03
74.10000,3.72731387e-01,5.15585839e-05,2.61239410e+03
74.20000,3.73276756e-01,5.16061449e-05,2.61156473e+03
74.30000,3.73821059e-01,5.16536449e-05,2.61073805e+03
74.40000,3.74364216e-01,5.17010764e-05,2.60991419e+03
74.50000,3.74906268e-01,5.17484431e-05,2.60909307e+03
74.60000,3.75447215e-01,5.17957447e-05,2.60827468e+03
74.70000,3.75987058e-01,5.18429812e-05,2.60745902e+03
74.80000,3.76525839e-01,5.18901560e-05,2.60664601e+03
74.90000,3.77063475e-01,5.19372620e-05,2.60583577e+03
75.00000,3.77600010e-01,5.19843025e-05,2.60502823e+03
75.10000,3.78135442e-01,5.20312775e-05,2.60422338e+03
75.20000,3.78669774e-01,5.20781869e-05,2.60342121e+03
75.30000,3.79203047e-01,5.21250343e-05,2.60262166e+03
75.40000,3.79735179e-01,5.21718123e-05,2.60182483e+03
75.50000,3.80266213e-01,5.22185245e-05,2.60103065e+03
75.60000,3.80796149e-01,5.22651707e-05,2.60023913e+03
75.70000,3.81324989e-01,5.23117511e-05,2.59945024e+03
75.80000,3.81852773e-01,5.23582689e-05,2.59866392e+03
75.90000,3.82379422e-01,5.24047172e-05,2.59788028e+03
76.00000,3.82904978e-01,5.24510993e-05,2.59709926e+03
76.10000,3.83429441e-01,5.24974152e-05,2.59632084e+03
76.20000,3.83952812e-01,5.25436650e-05,2.59554501e+03
76.30000,3.84475133e-01,5.25898519e-05,2.59477171e+03
76.40000,3.84996324e-01,5.26359691e-05,2.59400105e+03
76.50000,3.85516428e-01,5.26820199e-05,2.59323296e+03
76.60000,3.86035444e-01,5.27280043e-05,2.59246743e+03
76.70000,3.86553376e-01,5.27739224e-05,2.59170445e+03
76.80000,3.87070262e-01,5.28197775e-05,2.59094395e+03
76.90000,3.87586026e-01,5.28655626e-05,2.59018605e+03
77.00000,3.88100708e-01,5.29112813e-05,2.58943067e+03
77.10000,3.88614310e-01,5.29569335e-05,2.58867780e+03
77.20000,3.89126833e-01,5.30025192e-05,2.58792745e+03
77.30000,3.89638318e-01,5.30480419e-05,2.58717954e+03
77.40000,3.90148687e-01,5.30934946e-05,2.58643417e+03
77.50000,3.90657983e-01,5.31388808e-05,2.58569129e+03
77.60000,3.91166205e-01,5.31842005e-05,2.58495088e+03
77.70000,3.91673356e-01,5.32294537e-05,2.58421293e+03
77.80000,3.92179476e-01,5.32746438e-05,2.58347738e+03
77.90000,3.92684489e-01,5.33197640e-05,2.58274434e+03
78.00000,3.93188435e-01,5.33648177e-05,2.58201373e+03
78.10000,3.93691317e-01,5.34098049e-05,2.58128555e+03
78.20000,3.94193135e-01,5.34547257e-05,2.58055979e+03
78.30000,3.94693930e-01,5.34995835e-05,2.57983639e+03
78.40000,3.95193626e-01,5.35443715e-05,2.57911545e+03
78.50000,3.95692265e-01,5.35890930e-05,2.57839690e+03
78.60000,3.96189847e-01,5.36337483e-05,2.57768073e+03
78.70000,3.96686375e-01,5.36783372e-05,2.57696695e+03
78.80000,3.97181888e-01,5.37228632e-05,2.57625547e+03
78.90000,3.97676312e-01,5.37673195e-05,2.57554642e+03
79.00000,3.98169686e-01,5.38117097e-05,2.57483971e+03
79.10000,3.98662014e-01,5.38560336e-05,2.57413534e+03
79.20000,3.99153297e-01,5.39002915e-05,2.57343331e+03
79.30000,3.99643573e-01,5.39444866e-05,2.57273355e+03
79.40000,4.00132771e-01,5.39886123e-05,2.57203616e+03
79.50000,4.00620929e-01,5.40326720e-05,2.57134108e+03
79.60000,4.01108049e-01,5.40766658e-05,2.57064830e+03
79.70000,4.01594134e-01,5.41205937e-05,2.56995781e+03
79.80000,4.02079223e-01,5.41644592e-05,2.56926955e+03
79.90000,4.02563242e-01,5.42082555e-05,2.56858361e+03
80.00000,4.03046233e-01,5.42519861e-05,2.56789994e+03
80.10000,4.03528196e-01,5.42956510e-05,2.56721853e+03
80.20000,4.04009133e-01,5.43392504e-05,2.56653936e+03
80.30000,4.04489084e-01,5.43827876e-05,2.56586238e+03
80.40000,4.04967977e-01,5.44262560e-05,2.56518769e+03
80.50000,4.05445851e-01,5.44696591e-05,2.56451522e+03
80.60000,4.05922708e-01,5.45129968e-05,2.56384496e+03
80.70000,4.06398550e-01,5.45562693e-05,2.56317691e+03
80.80000,4.06873415e-01,5.45994800e-05,2.56251101e+03
80.90000,4.07347234e-01,5.46426223e-05,2.56184735e+03
81.00000,4.07820045e-01,5.46856996e-05,2.56118586e+03
81.10000,4.08291849e-01,5.47287120e-05,2.56052655e+03
81.20000,4.08762650e-01,5.47716595e-05,2.55986941e+03
81.30000,4.09232485e-01,5.48145456e-05,2.55921437e+03
81.40000,4.09701284e-01,5.48573638e-05,2.55856153e+03
81.50000,4.10169087e-01,5.49001174e-05,2.55791083e+03
81.60000,4.10635894e-01,5.49428064e-05,2.55726225e+03
81.70000,4.11101709e-01,5.49854311e-05,2.55661581e+03
81.80000,4.11566568e-01,5.50279948e-05,2.55597143e+03
81.90000,4.12030404e-01,5.50704910e-05,2.55532920e+03
82.00000,4.12493255e-01,5.51129231e-05,2.55468907e+03
82.10000,4.12955121e-01,5.51552911e-05,2.55405103e+03
82.20000,4.13416007e-01,5.51975953e-05,2.55341508e+03
82.30000,4.13875949e-01,5.52398389e-05,2.55278115e+03
82.40000,4.14334879e-01,5.52820155e-05,2.55214934e+03
82.50000,4.14792835e-01,5.53241285e-05,2.55151958e+03
82.60000,4.15249819e-01,5.53661780e-05,2.55089188e+03
82.70000,4.15705834e-01,5.54081641e-05,2.55026621e+03
82.80000,4.16160916e-01,5.54500900e-05,2.54964253e+03
82.90000,4.16614999e-01,5.54919496e-05,2.54902093e+03
83.00000,4.17068119e-01,5.55337461e-05,2.54840135e+03
83.10000,4.17520280e-01,5.55754797e-05,2.54778377e+03
83.20000,4.17971483e-01,5.56171503e-05,2.54716820e+03
83.30000,4.18421765e-01,5.56587614e-05,2.54655457e+03
83.40000,4.18871060e-01,5.57003067e-05,2.54594298e+03
83.50000,4.19319404e-01,5.57417894e-05,2.54533337e+03
83.60000,4.19766801e-01,5.57832098e-05,2.54472573e+03
83.70000,4.20213252e-01,5.58245678e-05,2.54412005e+03
83.80000,4.20658794e-01,5.58658668e-05,2.54351628e+03
83.90000,4.21103362e-01,5.59071006e-05,2.54291451e+03
84.00000,4.21546991e-01,5.59482724e-05,2.54231468e+03
84.10000,4.21989684e-01,5.59893824e-05,2.54171678e+03
84.20000,4.22431444e-01,5.60304307e-05,2.54112080e+03
84.30000,4.22872307e-01,5.60714206e-05,2.54052670e+03
84.40000,4.23312208e-01,5.61123458e-05,2.53993455e+03
84.50000,4.23751183e-01,5.61532097e-05,2.53934430e+03
84.60000,4.24189234e-01,5.61940124e-05,2.53875595e+03
84.70000,4.24626364e-01,5.62347540e-05,2.53816948e+03
84.80000,4.25062609e-01,5.62754378e-05,2.53758485e+03
84.90000,4.25497905e-01,5.63160576e-05,2.53700214e+03
85.00000,4.25932287e-01,5.63566167e-05,2.53642129e+03
85.10000,4.26365758e-01,5.63971152e-05,2.53584230e+03
85.20000,4.26798320e-01,5.64375532e-05,2.53526516e+03
85.30000,4.27230009e-01,5.64779340e-05,2.53468982e+03
85.40000,4.27660761e-01,5.65182515e-05,2.53411636e+03
85.50000,4.28090612e-01,5.65585089e-05,2.53354472e+03
85.60000,4.28519565e-01,5.65987064e-05,2.53297491e+03
85.70000,4.28947621e-01,5.66388441e-05,2.53240690e+03
85.80000,4.29374816e-01,5.66789252e-05,2.53184067e+03
85.90000,4.29801087e-01,5.67189437e-05,2.53127627e+03
86.00000,4.30226469e-01,5.67589027e-05,2.53071367e+03
86.10000,4.30650965e-01,5.67988025e-05,2.53015285e+03
86.20000,4.31074577e-01,5.68386431e-05,2.52959380e+03
86.30000,4.31497341e-01,5.68784278e-05,2.52903649e+03
86.40000,4.31919193e-01,5.69181505e-05,2.52848098e+03
86.50000,4.32340168e-01,5.69578145e-05,2.52792723e+03
86.60000,4.32760270e-01,5.69974199e-05,2.52737523e+03
86.70000,4.33179501e-01,5.70369668e-05,2.52682497e+03
86.80000,4.33597894e-01,5.70764585e-05,2.52627640e+03
86.90000,4.34015390e-01,5.71158889e-05,2.52572961e+03
87.00000,4.34432021e-01,5.71552612e-05,2.52518453e+03
